,Score
3443,3.95
2301,3.9499999999999997
6446,3.7666666666666666
3037,3.7666666666666666
2408,3.683333333333333
3017,3.6
1303,3.45
6669,3.333333333333334
2344,3.3
2615,3.2833333333333337
2357,3.1166666666666663
2383,3.1
3044,3.0500000000000003
2395,3.033333333333333
3661,2.9666666666666663
6770,2.8833333333333333
2368,2.85
2324,2.7
2634,2.6166666666666663
6239,2.5
2454,2.4
2609,2.3833333333333333
2603,2.316666666666667
6415,2.266666666666666
2382,2.1666666666666665
2356,2.1333333333333333
3231,2.1333333333333333
2887,2.1
6285,2.0833333333333335
3034,2.066666666666667
2376,2.0666666666666664
2449,2.0333333333333337
3711,1.9166666666666665
2881,1.8333333333333335
2327,1.7666666666666666
2883,1.75
1301,1.6666666666666665
2308,1.5833333333333333
2377,1.5333333333333332
2882,1.4166666666666665
2303,1.35
2330,1.35
3481,1.2500000000000002
2317,1.15
1326,1.1333333333333333
2884,1.0666666666666667
2618,1.0333333333333332
3036,0.9166666666666667
2379,0.9166666666666667
2404,0.9
6505,0.8833333333333333
2885,0.8666666666666667
3045,0.7666666666666667
2360,0.7333333333333333
2345,0.7166666666666667
2892,0.65
2891,0.6333333333333333
2886,0.5
2412,0.43333333333333335
3533,0.23333333333333334
