Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
2382,2023-06-09,2023-06-15,114.26,134.56,0.1696,🟢 停利,4,134.56,99.04
2618,2023-06-09,2023-06-15,31.73,35.86,0.1224,🟢 停利,4,35.86,28.63
3231,2023-06-09,2023-06-21,63.96,76.69,0.1907,🟢 停利,8,76.69,54.42
3231,2023-06-21,2023-07-03,72.81,88.02,0.2006,🟢 停利,6,88.02,61.4
2376,2023-06-09,2023-07-04,205.72,241.48,0.1658,🟢 停利,15,241.48,178.9
2368,2023-06-09,2023-07-04,128.91,152.19,0.1725,🟢 停利,15,152.19,111.46
2301,2023-06-12,2023-07-04,90.51,103.4,0.1346,🟢 停利,14,101.61,82.19
2382,2023-06-15,2023-07-04,133.69,156.45,0.1622,🟢 停利,11,156.45,116.62
2383,2023-06-09,2023-07-05,223.69,258.91,0.1496,🟢 停利,16,258.91,197.27
3035,2023-07-04,2023-07-05,221.3,250.85,0.1258,🟢 停利,1,250.85,199.13
2377,2023-06-12,2023-07-10,167.26,153.17,-0.0905,🔴 停損,18,186.03,153.17
1519,2023-06-09,2023-07-11,121.94,132.6,0.08,⚪ 時間到期,20,148.73,101.84
2204,2023-06-12,2023-07-12,82.67,79.11,-0.0495,⚪ 時間到期,20,97.34,71.66
3231,2023-07-04,2023-07-12,92.17,111.41,0.2005,🟢 停利,6,109.09,79.47
2382,2023-07-04,2023-07-13,149.42,181.62,0.2072,🟢 停利,7,175.85,129.59
6669,2023-07-04,2023-07-13,1398.91,1708.59,0.213,🟢 停利,7,1648.8,1211.49
2376,2023-07-05,2023-07-13,249.08,299.21,0.1931,🟢 停利,6,299.21,211.48
2603,2023-07-10,2023-07-13,82.32,74.59,-0.1001,🔴 停損,3,92.64,74.59
3035,2023-07-05,2023-07-14,245.35,278.48,0.1273,🟢 停利,7,278.48,220.5
3231,2023-07-12,2023-07-14,111.52,133.53,0.1892,🟢 停利,2,133.53,95.01
2618,2023-06-15,2023-07-17,35.64,33.16,-0.076,⚪ 時間到期,20,40.69,31.85
2356,2023-07-13,2023-07-17,45.82,54.38,0.1788,🟢 停利,2,54.38,39.4
3035,2023-07-14,2023-07-18,265.56,316.72,0.1845,🟢 停利,2,313.01,229.97
2383,2023-07-12,2023-07-20,276.29,320.51,0.1521,🟢 停利,6,320.51,243.13
3017,2023-07-03,2023-07-21,272.03,317.39,0.1588,🟢 停利,14,317.39,238.02
2382,2023-07-13,2023-07-24,181.8,213.51,0.1664,🟢 停利,7,213.41,158.09
3035,2023-07-18,2023-07-24,317.03,374.39,0.1728,🟢 停利,4,371.92,275.87
2376,2023-07-13,2023-07-25,287.82,341.0,0.1767,🟢 停利,8,341.0,247.94
3035,2023-07-24,2023-07-27,374.76,309.51,-0.1798,🔴 停損,3,448.29,319.61
2383,2023-07-25,2023-07-28,337.42,404.75,0.1913,🟢 停利,3,404.75,286.93
2301,2023-07-17,2023-07-31,126.36,152.36,0.1975,🟢 停利,10,152.36,106.86
1519,2023-07-17,2023-07-31,163.91,190.83,0.1563,🟢 停利,10,190.83,143.73
6669,2023-07-13,2023-08-02,1710.3,1470.99,-0.1458,🔴 停損,14,2029.37,1470.99
1519,2023-07-31,2023-08-02,190.14,164.16,-0.1425,🔴 停損,2,224.79,164.16
3231,2023-07-14,2023-08-04,129.95,108.57,-0.1702,🔴 停損,14,155.29,110.94
2301,2023-07-31,2023-08-04,152.35,119.07,-0.2238,🔴 停損,3,191.02,123.34
