,Score
2454,3.966666666666667
2327,3.9499999999999997
2303,3.8833333333333333
3481,3.7499999999999996
6415,3.6500000000000004
2395,3.4833333333333334
3443,3.4666666666666663
2301,3.4000000000000004
2344,3.3666666666666663
3661,3.2666666666666666
2408,3.2666666666666666
6669,3.216666666666667
3036,3.166666666666667
3037,3.1166666666666667
6446,3.0500000000000003
2345,3.05
2377,3.033333333333333
6285,2.9833333333333334
2383,2.983333333333333
2317,2.683333333333333
3034,2.6166666666666667
3044,2.5
2376,2.433333333333333
2356,2.433333333333333
2881,2.283333333333333
3035,2.2
2368,2.183333333333333
6770,2.1
2330,2.0833333333333335
2885,2.05
1504,2.0
6239,2.0
2357,1.85
2449,1.6166666666666667
2891,1.6
3711,1.5666666666666667
2882,1.5666666666666667
2379,1.5666666666666664
2883,1.5333333333333334
2412,1.5166666666666668
2360,1.5
2308,1.4833333333333334
3045,1.4
1216,1.333333333333333
2404,1.2333333333333334
3017,1.0
1605,0.9666666666666666
2603,0.8666666666666667
2884,0.8333333333333334
2887,0.7500000000000001
3706,0.7333333333333334
3231,0.6000000000000001
1303,0.5833333333333333
3533,0.5666666666666667
4938,0.5666666666666667
2324,0.33333333333333337
2474,0.3
1326,0.2833333333333333
2382,0.16666666666666669
1519,0.06666666666666667
