,Score
2327,4.0
2303,3.8666666666666667
3481,3.8499999999999996
6116,3.783333333333333
2454,3.7333333333333334
6239,3.7166666666666663
6415,3.6500000000000004
2344,3.4166666666666665
6285,3.4
6770,3.3333333333333335
3149,3.2833333333333337
2356,3.216666666666667
3036,3.0666666666666664
2408,3.05
3711,3.0166666666666666
3037,2.983333333333333
2395,2.966666666666667
2301,2.966666666666667
6446,2.8499999999999996
2360,2.833333333333333
2376,2.6166666666666667
3035,2.5500000000000003
2377,2.533333333333333
2881,2.3499999999999996
2404,2.3333333333333335
2383,2.3
2357,2.216666666666667
2317,2.1166666666666667
3034,2.1
2885,1.9833333333333334
2308,1.9500000000000002
1605,1.9333333333333336
3443,1.9333333333333333
1504,1.7500000000000002
2345,1.7333333333333334
2324,1.6666666666666667
2449,1.65
2891,1.6
3044,1.5999999999999999
2882,1.4166666666666665
3661,1.3833333333333333
2379,1.3833333333333333
2330,1.25
6669,1.0666666666666667
2603,1.0166666666666666
3231,0.9666666666666667
2618,0.9500000000000001
3706,0.8333333333333333
2368,0.8
2883,0.7833333333333334
1303,0.6833333333333333
2412,0.6333333333333333
3045,0.6166666666666667
1519,0.45
3017,0.43333333333333335
3533,0.4166666666666667
2382,0.4
2887,0.2833333333333333
2892,0.21666666666666667
2474,0.11666666666666667
