,Score
2327,3.9499999999999997
1303,3.9333333333333336
6446,3.8166666666666664
2887,3.75
3481,3.7333333333333334
2379,3.6666666666666665
2883,3.5
2408,3.4833333333333334
2344,3.4499999999999997
2890,3.3833333333333333
2404,3.216666666666667
2618,3.216666666666667
2303,3.2
2882,3.1500000000000004
2881,3.1333333333333333
6116,3.1166666666666663
2891,2.95
1301,2.6666666666666665
2377,2.6
1326,2.583333333333333
2383,2.5666666666666664
3034,2.55
2884,2.533333333333333
3711,2.4833333333333334
2382,2.45
6415,2.4333333333333336
3035,2.3166666666666664
2330,2.1666666666666665
3231,1.9166666666666667
2474,1.8333333333333335
2609,1.766666666666667
3706,1.7333333333333334
2353,1.7
3443,1.6666666666666667
4938,1.6666666666666665
2345,1.6
1504,1.5500000000000003
3037,1.5499999999999998
2449,1.4833333333333334
2324,1.4833333333333332
2454,1.4333333333333333
2356,1.4333333333333333
6770,1.3666666666666667
1605,1.3166666666666667
2357,1.2
2301,1.1833333333333333
2603,1.1833333333333331
3661,0.9166666666666666
2376,0.9
6239,0.8666666666666667
1519,0.7666666666666667
6669,0.6499999999999999
2368,0.6
2317,0.5833333333333333
3017,0.48333333333333334
2360,0.45000000000000007
2308,0.25
3533,0.21666666666666667
3036,0.13333333333333333
6285,0.11666666666666667
