Date,Equity
2023-05-02,1001505.3988902563
2023-05-03,1000036.333797303
2023-05-04,1000931.78658212
2023-05-05,999400.8269081325
2023-05-08,1001655.2386660066
2023-05-09,1000198.6209432256
2023-05-10,998313.1439620301
2023-05-11,995620.1934715738
2023-05-12,998485.7925449589
2023-05-15,998020.9634866784
2023-05-16,1000653.5340652884
2023-05-17,1002727.3866510045
2023-05-18,1005741.3070704701
2023-05-19,1022296.2370217238
2023-05-22,1019291.1240959244
2023-05-23,1031998.5804038144
2023-05-24,1030316.0909234835
2023-05-25,1058382.9410636583
2023-05-26,1053494.3332482497
2023-05-29,1075309.1424696252
2023-05-30,1064679.595329262
2023-05-31,1071578.3338200615
2023-06-01,1095813.5758262093
2023-06-02,1119886.5165450762
2023-06-05,1120447.631040416
2023-06-06,1118509.424156256
2023-06-07,1148243.4758395385
2023-06-08,1116107.3917940743
2023-06-09,1153714.9138899927
2023-06-12,1145350.2227809979
2023-06-13,1184277.186349473
2023-06-14,1197374.733932049
2023-06-15,1244506.0263664573
2023-06-16,1264825.9536350826
2023-06-19,1254893.8571339536
2023-06-20,1251846.2228805195
2023-06-21,1267357.8377630145
2023-06-26,1245820.3944293943
2023-06-27,1199546.823757925
2023-06-28,1205003.5899884938
2023-06-29,1223921.1215626139
2023-06-30,1241155.0969836556
2023-07-03,1276654.861462495
2023-07-04,1339111.836602111
2023-07-05,1331945.1920666439
2023-07-06,1318857.556059076
2023-07-07,1306315.3510841103
2023-07-10,1331043.1490545133
2023-07-11,1384836.824138616
2023-07-12,1421755.5076927992
2023-07-13,1446812.7691588728
2023-07-14,1470779.4105882177
2023-07-17,1476435.6592636907
2023-07-18,1467636.8971731826
2023-07-19,1446144.5867477418
2023-07-20,1486059.8889350563
2023-07-21,1560331.1257900372
2023-07-24,1591160.4174201596
2023-07-25,1568690.8828498754
2023-07-26,1566025.588505544
2023-07-27,1560841.052751542
2023-07-28,1594287.9368799753
2023-07-31,1550755.6188740716
2023-08-01,1528115.1077164928
2023-08-02,1424594.072176029
2023-08-04,1429889.9350394325
2023-08-07,1502898.8802000713
2023-08-08,1493401.6262939468
2023-08-09,1492920.780343244
2023-08-10,1429109.7397702788
2023-08-11,1445542.4473648525
2023-08-14,1423179.6180058548
2023-08-15,1473318.3065083772
2023-08-16,1509013.6205285082
2023-08-17,1537758.903246554
2023-08-18,1505770.559930715
2023-08-21,1520477.037800757
2023-08-22,1543176.6509107123
2023-08-23,1555357.4876771728
2023-08-24,1559222.474743333
2023-08-25,1534549.1972665293
2023-08-28,1520739.527946123
2023-08-29,1522671.2267860128
