,Score
3231,3.966666666666667
6669,3.883333333333333
2395,3.833333333333333
2357,3.783333333333333
2301,3.6
2408,3.4833333333333334
3017,3.4833333333333334
6505,3.45
2618,3.3166666666666664
2884,3.3
2886,3.2666666666666666
3037,3.1833333333333336
2634,3.1666666666666665
2377,2.8666666666666663
2317,2.8500000000000005
3034,2.8166666666666664
2887,2.8
2892,2.783333333333333
4904,2.75
2376,2.683333333333333
2883,2.6666666666666665
3036,2.5500000000000003
2603,2.466666666666667
2324,2.4333333333333336
2881,2.4
2882,2.333333333333333
2356,2.2
6285,2.15
2885,2.0
6446,1.95
1303,1.95
2890,1.9333333333333336
3045,1.9166666666666667
2412,1.9000000000000004
2344,1.8833333333333333
2454,1.7833333333333332
2360,1.6
2383,1.5999999999999999
3533,1.55
2345,1.5333333333333334
3443,1.5166666666666666
2330,1.4666666666666666
1301,1.45
2891,1.3166666666666669
1216,1.2666666666666666
2379,1.2166666666666668
1326,1.1166666666666667
2404,0.9833333333333334
3711,0.9833333333333333
6770,0.8666666666666667
3661,0.6333333333333333
2382,0.5333333333333333
2449,0.5166666666666667
2308,0.49999999999999994
6239,0.38333333333333336
2303,0.30000000000000004
2368,0.2833333333333333
3481,0.26666666666666666
6415,0.26666666666666666
2327,0.06666666666666667
