Date,Equity
2023-05-16,1000739.1737313337
2023-05-17,1002771.1233336119
2023-05-18,1010757.7282634642
2023-05-19,1014555.9834483903
2023-05-22,1018602.1057902589
2023-05-23,1024941.4031137651
2023-05-24,1030057.957209215
2023-05-25,1049460.633421697
2023-05-26,1047905.5498167578
2023-05-29,1069024.5398571834
2023-05-30,1066050.3690926759
2023-05-31,1074184.6122912443
2023-06-01,1084421.2353963186
2023-06-02,1120033.6270252182
2023-06-05,1121794.3541345985
2023-06-06,1114278.1712416364
2023-06-07,1136460.099301232
2023-06-08,1113451.8906688967
2023-06-09,1146364.5550670396
2023-06-12,1139746.8381611484
2023-06-13,1160377.239923335
2023-06-14,1172436.5571828573
2023-06-15,1212538.8583488693
2023-06-16,1214001.5817355854
2023-06-19,1207462.0934828143
2023-06-20,1205802.771520195
2023-06-21,1222704.18957581
2023-06-26,1200215.6745993707
2023-06-27,1157910.4286071365
2023-06-28,1166588.834938749
2023-06-29,1186639.7683184976
2023-06-30,1217189.664131829
2023-07-03,1261299.1004549493
2023-07-04,1329546.3172524495
2023-07-05,1316518.5392087451
2023-07-06,1312449.7473789945
2023-07-07,1306202.0496324096
2023-07-10,1315051.0868972638
2023-07-11,1369283.9792123833
2023-07-12,1412504.9501180097
2023-07-13,1448817.7759507538
2023-07-14,1489284.5608720602
2023-07-17,1499787.243695837
2023-07-18,1491318.9601256459
2023-07-19,1468280.5989916252
2023-07-20,1510118.22211668
2023-07-21,1584038.0152715147
2023-07-24,1615961.6386802192
2023-07-25,1591700.7058232808
2023-07-26,1588612.8323253866
2023-07-27,1584157.1910822643
2023-07-28,1617106.7937382474
2023-07-31,1577315.9873124892
2023-08-01,1561467.041061768
2023-08-02,1453171.8948538208
2023-08-04,1462957.9207577207
2023-08-07,1536621.3730540532
2023-08-08,1526487.019556587
2023-08-09,1527195.092468851
2023-08-10,1452386.6470387692
2023-08-11,1474793.014873717
2023-08-14,1452487.9364950503
2023-08-15,1509317.3696024837
2023-08-16,1551655.3261575683
2023-08-17,1593026.0165255023
2023-08-18,1546367.289254721
2023-08-21,1574537.9385614954
2023-08-22,1596439.0145138784
2023-08-23,1610483.9117511264
2023-08-24,1623241.5865220653
2023-08-25,1590454.91210283
2023-08-28,1572154.970337169
2023-08-29,1573403.2142987768
2023-08-30,1572421.0757327361
2023-08-31,1571951.8089412167
2023-09-01,1562759.6314611952
2023-09-04,1563724.1578595527
2023-09-05,1562844.5095720056
2023-09-06,1567947.7209555428
2023-09-07,1566580.4135205331
2023-09-08,1561312.934943603
2023-09-11,1551648.5205703946
2023-09-12,1551075.890964991
2023-09-13,1556040.1568669556
2023-09-14,1560115.276534884
2023-09-15,1559059.9568036213
2023-09-18,1555288.0726272874
2023-09-19,1550775.1340203595
2023-09-20,1538961.8529558443
2023-09-21,1526522.956188077
2023-09-22,1531299.0489010427
2023-09-25,1536518.1148300339
2023-09-26,1532251.473528588
2023-09-27,1536589.1752602048
2023-09-28,1538723.5272419376
2023-10-02,1538870.5959619724
2023-10-03,1539770.4039927146
2023-10-04,1539520.4816240233
2023-10-05,1542450.675249827
2023-10-06,1540922.9882631963
2023-10-11,1540528.9429518268
2023-10-12,1541903.619530004
2023-10-13,1546309.2639909037
2023-10-16,1541886.9881968359
2023-10-17,1534839.9361013302
2023-10-18,1511135.2265926432
2023-10-19,1516941.8410966955
2023-10-20,1514049.4043435117
2023-10-23,1498139.378126728
2023-10-24,1498323.804446082
2023-10-25,1495995.238725179
2023-10-26,1486893.3734276204
2023-10-27,1488447.6894264284
2023-10-30,1493905.7940536942
2023-10-31,1481436.3534915
2023-11-01,1482033.0781305186
2023-11-02,1494109.1667548923
2023-11-03,1503365.8392248047
2023-11-06,1520569.1876202223
2023-11-07,1552763.777684851
2023-11-08,1560666.5906190588
2023-11-09,1553227.172753548
2023-11-10,1531954.8874780422
2023-11-13,1524797.0950743265
2023-11-14,1530162.4836366149
2023-11-15,1523155.0886548834
2023-11-16,1524728.8287818227
2023-11-17,1537454.6139936903
2023-11-20,1531817.1285473243
2023-11-21,1533328.8341765376
2023-11-22,1530746.3628237776
2023-11-23,1515465.822868862
2023-11-24,1508964.1107703545
2023-11-27,1493201.2327515194
2023-11-28,1517950.247870753
2023-11-29,1528950.25177688
2023-11-30,1532156.5556711399
2023-12-01,1535213.2145985416
2023-12-04,1555624.195190845
2023-12-05,1589566.3420065055
2023-12-06,1592263.9452816509
2023-12-07,1610833.7178049388
2023-12-08,1633163.69107026
2023-12-11,1614985.6667140967
2023-12-12,1630439.7788924535
2023-12-13,1629447.9658610527
2023-12-14,1631669.8652430985
2023-12-15,1619967.7752166213
2023-12-18,1613027.9336150242
2023-12-19,1597182.1989939883
2023-12-20,1602408.3079924255
2023-12-21,1592627.3089642278
2023-12-22,1598504.8725266156
2023-12-25,1568843.5640758402
2023-12-26,1589709.3629246615
2023-12-27,1603529.5164918886
2023-12-28,1609409.6682625343
2023-12-29,1601992.6261914803
2024-01-02,1600506.9097580991
2024-01-03,1586671.3652985236
2024-01-04,1587079.4873364698
2024-01-05,1586460.4620321307
2024-01-08,1576208.9995503277
2024-01-09,1540211.065623238
2024-01-10,1516521.8900710598
2024-01-11,1521197.5926976814
2024-01-12,1521697.9880726633
2024-01-15,1513942.6157933895
2024-01-16,1509970.2291729844
2024-01-17,1496732.7495120994
2024-01-18,1509785.0294627782
2024-01-19,1524902.623239712
2024-01-22,1544161.4222444082
2024-01-23,1548867.927069101
2024-01-24,1543517.7528488792
2024-01-25,1542125.7988243995
2024-01-26,1520284.4816188018
2024-01-29,1530608.6411936563
2024-01-30,1558261.1601809696
2024-01-31,1556568.5047676596
2024-02-01,1610174.5240813878
2024-02-02,1659816.0862177256
2024-02-05,1678086.1818838639
2024-02-15,1748021.6205716385
2024-02-16,1712842.8121765116
2024-02-19,1677173.3157282858
2024-02-20,1669730.1684475122
2024-02-21,1657108.5375531793
2024-02-22,1673097.0034991794
2024-02-23,1670990.5491748713
2024-02-26,1675514.9218998372
2024-02-27,1643105.6407826468
2024-02-29,1683771.9079925697
2024-03-01,1707526.0356577146
2024-03-04,1725649.6457751775
2024-03-05,1768484.5033058282
2024-03-06,1808755.4710060577
2024-03-07,1786997.796499159
2024-03-08,1748864.9439672944
2024-03-11,1763392.9639114335
2024-03-12,1786137.9586911811
2024-03-13,1771229.7646788594
2024-03-14,1722866.8976689114
2024-03-15,1701046.3269694452
2024-03-18,1757867.6717989151
2024-03-19,1767676.4952765778
2024-03-20,1758952.5938226061
2024-03-21,1781417.5442264422
2024-03-22,1776480.753882866
2024-03-25,1779909.9342809925
2024-03-26,1743146.3326306273
2024-03-27,1755059.898034765
2024-03-28,1760169.1799905533
2024-03-29,1765700.3964179687
2024-04-01,1750488.1260615801
2024-04-02,1802538.0085027262
2024-04-03,1809069.8053880294
2024-04-08,1805166.0222166965
2024-04-09,1832713.0458936433
2024-04-10,1813901.0052671975
2024-04-11,1799577.745994528
2024-04-12,1835007.399006598
2024-04-15,1784389.0941781842
2024-04-16,1718723.1792073837
2024-04-17,1781695.3596035244
2024-04-18,1807969.4220192307
2024-04-19,1736090.377794827
2024-04-22,1673993.570393975
2024-04-23,1681393.3681387578
2024-04-24,1738464.1921867437
2024-04-25,1725319.5568982281
2024-04-26,1746333.8531000062
2024-04-29,1746945.5428151274
2024-04-30,1743687.4674080384
2024-05-02,1732732.0650134718
2024-05-03,1736747.3104446235
2024-05-06,1745715.815486067
2024-05-07,1750660.5155463726
2024-05-08,1738516.0939981109
2024-05-09,1726413.8777675238
2024-05-10,1738545.7657227279
2024-05-13,1734878.3664451947
2024-05-14,1735867.3400359754
2024-05-15,1777957.5110474792
2024-05-16,1804840.615826943
2024-05-17,1785364.3400234107
2024-05-20,1776571.5281914193
2024-05-21,1752815.1992152142
2024-05-22,1768014.9441437386
2024-05-23,1774182.3476574784
2024-05-24,1805910.4579728334
2024-05-27,1840603.524049065
2024-05-28,1865060.0420963643
2024-05-29,1837199.4100415516
2024-05-30,1824733.7296766257
2024-05-31,1783283.8367470668
2024-06-03,1808474.7695075567
2024-06-04,1791454.9807586633
2024-06-05,1835534.0729519192
2024-06-06,1847671.8351093992
2024-06-07,1865754.7477035536
2024-06-11,1810013.6945882472
2024-06-12,1790457.8401413069
2024-06-13,1813868.345249098
2024-06-14,1853799.1842274119
2024-06-17,1836750.0275383529
2024-06-18,1851167.6572183003
2024-06-19,1852282.1575752096
2024-06-20,1875087.007276998
2024-06-21,1864157.3093113713
2024-06-24,1830955.0922247397
2024-06-25,1835975.8774968951
2024-06-26,1842178.2808512521
2024-06-27,1838913.0689257118
2024-06-28,1853734.163199619
2024-07-01,1838870.5525779948
2024-07-02,1820538.5183179185
2024-07-03,1846496.9739708838
2024-07-04,1850442.874400504
2024-07-05,1830814.0877300762
2024-07-08,1873503.8107454786
2024-07-09,1888588.062691475
2024-07-10,1907458.7913569517
2024-07-11,1918180.8189211895
2024-07-12,1868395.079549023
2024-07-15,1876645.9843409823
2024-07-16,1873978.9136449907
2024-07-17,1890443.8839357968
2024-07-18,1836088.640585181
2024-07-19,1811942.064864445
2024-07-22,1729047.7978204505
2024-07-23,1777031.685058723
2024-07-26,1755654.4024077859
2024-07-29,1736100.4791718123
2024-07-30,1754316.7409053594
2024-07-31,1758102.1677855803
2024-08-01,1778883.8789128582
2024-08-02,1731391.702298701
2024-08-05,1665599.77497809
2024-08-06,1672882.6269816342
2024-08-07,1686346.541018695
2024-08-08,1680044.0671117716
2024-08-09,1692412.6882428033
2024-08-12,1698292.1084394115
2024-08-13,1697632.5449694754
2024-08-14,1697927.2688084408
2024-08-15,1698440.7903337816
2024-08-16,1700935.3786232388
2024-08-19,1700731.164937373
2024-08-20,1699576.6251995955
2024-08-21,1696491.6503391573
2024-08-22,1698072.5367357677
2024-08-23,1699165.9337451707
2024-08-26,1707966.3987245017
2024-08-27,1705076.4790919535
2024-08-28,1704926.1170560494
2024-08-29,1704255.2294078069
2024-08-30,1704089.443531676
2024-09-02,1700763.7220845018
2024-09-03,1695540.1421018427
2024-09-04,1662452.1097098566
2024-09-05,1663366.6102285585
2024-09-06,1668689.5585517613
2024-09-09,1663399.4467668904
2024-09-10,1655796.497593281
2024-09-11,1657226.1158477832
2024-09-12,1678403.321946767
2024-09-13,1677344.5949278024
2024-09-16,1677284.311703338
2024-09-18,1671722.6870027834
2024-09-19,1690787.0571737594
2024-09-20,1691385.9516874575
2024-09-23,1689797.3978330214
2024-09-24,1690094.759927929
2024-09-25,1693127.4576048402
2024-09-26,1688378.736103818
2024-09-27,1688702.9970588794
2024-09-30,1675980.4381108389
2024-10-01,1682535.4392188645
2024-10-04,1647918.9457330497
2024-10-07,1678120.5567953112
2024-10-08,1667681.7438935356
2024-10-09,1667943.3668979588
2024-10-11,1655280.8694231077
2024-10-14,1666828.637166758
2024-10-15,1666925.8820073756
2024-10-16,1672148.474713138
2024-10-17,1683634.4817270043
2024-10-18,1680511.9944581538
2024-10-21,1704574.059212874
2024-10-22,1704696.54319807
2024-10-23,1701121.7403602235
2024-10-24,1669468.1414367955
2024-10-25,1694986.9804687714
2024-10-28,1683080.3042103099
2024-10-29,1643213.7812540112
2024-10-30,1633838.9748848288
2024-11-01,1649378.3220242045
2024-11-04,1651921.8102122853
2024-11-05,1666406.3373966094
2024-11-06,1696438.94025475
2024-11-07,1707849.4191645572
2024-11-08,1713180.6877134545
2024-11-11,1700210.3306745533
2024-11-12,1676616.3790912614
2024-11-13,1677346.4250162856
2024-11-14,1667333.808633827
2024-11-15,1656608.3509659842
2024-11-18,1619756.3674277647
2024-11-19,1666469.0385359463
2024-11-20,1662468.7461607691
2024-11-21,1687090.9528118682
2024-11-22,1695772.469364906
2024-11-25,1702738.6343929297
2024-11-26,1687927.3213322868
2024-11-27,1641687.689666408
2024-11-28,1640638.7420135918
2024-11-29,1651051.2423543641
2024-12-02,1669091.4842899067
2024-12-03,1680496.4216924398
2024-12-04,1697445.8535434653
2024-12-05,1692544.4833019136
2024-12-06,1697884.6205670247
2024-12-09,1728835.2065358374
2024-12-10,1709355.1592342982
2024-12-11,1709540.3270398013
2024-12-12,1717565.8995878256
2024-12-13,1729577.5394569354
2024-12-16,1727370.9445162928
2024-12-17,1744959.8383158515
2024-12-18,1742644.498649354
2024-12-19,1736432.8323837125
2024-12-20,1715372.6307217428
2024-12-23,1735714.8173740031
2024-12-24,1708831.075380587
2024-12-25,1715773.8492861826
2024-12-26,1723136.9114544303
2024-12-27,1752129.8235784227
2024-12-30,1734670.5654218232
2024-12-31,1745817.1742611262
2025-01-02,1708223.3373357833
2025-01-03,1721097.2881955877
2025-01-06,1744432.494668017
2025-01-07,1746136.7791929585
2025-01-08,1736188.359369096
2025-01-09,1709455.0331729245
2025-01-10,1695311.4623886843
2025-01-13,1654315.6965757848
2025-01-14,1670555.15227215
2025-01-15,1662141.151902885
2025-01-16,1670732.5785516475
2025-01-17,1684097.3533999845
2025-01-20,1688436.028715929
2025-01-21,1688412.220798747
2025-01-22,1696613.6045967413
2025-02-03,1676649.4826570777
2025-02-04,1669616.6052078502
2025-02-05,1684211.154112129
2025-02-06,1680459.1121698504
2025-02-07,1674146.6219801593
2025-02-10,1667876.706441514
2025-02-11,1670234.1441842376
2025-02-12,1672912.7551530732
2025-02-13,1674468.032072456
2025-02-14,1664544.443732311
2025-02-17,1671311.0120424351
2025-02-18,1673458.2638685582
2025-02-19,1701258.5670210558
2025-02-20,1695727.7823273088
2025-02-21,1720202.5534118833
2025-02-24,1724814.9209740981
2025-02-25,1721853.4776770852
2025-02-26,1703699.5721364743
2025-02-27,1686594.9626795065
2025-03-03,1660509.2897245379
