,Score
6446,3.966666666666667
2615,3.9499999999999997
2609,3.8833333333333333
3443,3.766666666666666
6415,3.75
9945,3.6833333333333336
2454,3.5166666666666666
2345,3.5166666666666666
2605,3.5
2603,3.3833333333333333
4938,3.2
2377,3.0833333333333335
2330,2.95
6669,2.9499999999999997
2883,2.9166666666666665
3661,2.7666666666666666
2327,2.7333333333333334
2308,2.6999999999999997
6239,2.6500000000000004
2881,2.65
2882,2.6
3035,2.5833333333333335
2317,2.533333333333333
3533,2.5166666666666666
2303,2.5
2383,2.416666666666667
3711,2.283333333333333
1216,2.066666666666667
2105,2.0500000000000003
1605,2.0166666666666666
2353,2.0
2610,1.9333333333333336
2357,1.8833333333333333
3034,1.7333333333333334
3706,1.65
2884,1.5333333333333332
2301,1.5166666666666666
2449,1.4666666666666666
2606,1.4416666666666667
3481,1.4166666666666667
2379,1.3833333333333335
6770,1.3666666666666665
2891,1.3333333333333335
2382,1.3333333333333333
2412,1.2000000000000002
2376,1.1833333333333333
2618,1.1666666666666665
2385,1.0666666666666667
2324,0.8333333333333333
5871,0.8083333333333333
3044,0.7166666666666667
3037,0.7
3017,0.7
2368,0.6666666666666667
2886,0.6166666666666667
3231,0.4
1519,0.30000000000000004
2404,0.25
2356,0.23333333333333334
1303,0.08333333333333334
