Date,Equity
2023-05-09,998589.7671999221
2023-05-10,997091.2681110746
2023-05-11,995283.8087265252
2023-05-12,999514.1008520675
2023-05-15,1001917.7053424993
2023-05-16,1004885.1366613494
2023-05-17,1006793.9818140464
2023-05-18,1010517.5995336999
2023-05-19,1013443.3333348773
2023-05-22,1013311.9157345347
2023-05-23,1016264.3832203478
2023-05-24,1016857.403193138
2023-05-25,1031073.5951335873
2023-05-26,1030943.3379144626
2023-05-29,1053448.6611240662
2023-05-30,1049190.6560850458
2023-05-31,1053536.295087822
2023-06-01,1068647.4210609156
2023-06-02,1083223.942278328
2023-06-05,1082656.5034573788
2023-06-06,1078603.4379646
2023-06-07,1104895.864541703
2023-06-08,1075746.1970337254
2023-06-09,1120690.623640454
2023-06-12,1110164.9220889146
2023-06-13,1142502.6948342258
2023-06-14,1165413.7220608876
2023-06-15,1212461.1531643537
2023-06-16,1212158.3988213213
2023-06-19,1204431.7838530003
2023-06-20,1198753.1263149483
2023-06-21,1219775.783399274
2023-06-26,1193405.5665580018
2023-06-27,1152678.498060928
2023-06-28,1159391.4348512797
2023-06-29,1178028.8979205326
2023-06-30,1203294.9870753055
2023-07-03,1245091.3170938203
2023-07-04,1312546.258923021
2023-07-05,1295351.5809617557
2023-07-06,1283326.2860341137
2023-07-07,1276170.340005205
2023-07-10,1289635.1661189727
2023-07-11,1347130.0822574412
2023-07-12,1393847.8694782075
2023-07-13,1430671.77167403
2023-07-14,1465465.6373678558
2023-07-17,1468589.9920297132
2023-07-18,1460360.328140103
2023-07-19,1434288.4883834373
2023-07-20,1472362.1074220082
2023-07-21,1544245.768027242
2023-07-24,1576423.1481154882
2023-07-25,1553482.5550104307
2023-07-26,1548596.0957852812
2023-07-27,1544268.507753305
2023-07-28,1575088.6599996053
2023-07-31,1531005.0599774262
2023-08-01,1515296.495148815
2023-08-02,1407714.1195626392
2023-08-04,1416464.5675499747
2023-08-07,1490666.542607825
2023-08-08,1479281.774310536
2023-08-09,1478684.2232425322
2023-08-10,1412294.4996847892
2023-08-11,1432926.0277094324
2023-08-14,1411956.7938322385
2023-08-15,1460641.3060676786
2023-08-16,1497269.2184230906
2023-08-17,1527710.5286771406
2023-08-18,1496068.6160070365
2023-08-21,1510617.025751867
2023-08-22,1533042.1667066987
2023-08-23,1545090.7570164714
2023-08-24,1548911.4112838863
2023-08-25,1524511.7063602332
2023-08-28,1510869.2802874045
2023-08-29,1512774.2657771353
2023-08-30,1512148.9652246695
2023-08-31,1512246.3951633377
2023-09-01,1501840.33184631
2023-09-04,1504770.06271847
2023-09-05,1506002.2645682497
2023-09-06,1512625.1090128252
2023-09-07,1511224.8490430529
2023-09-08,1509567.0050108328
2023-09-11,1503888.6583723573
2023-09-12,1505698.261964283
2023-09-13,1507623.875591815
2023-09-14,1513248.857370369
2023-09-15,1515575.3098452282
2023-09-18,1510087.6005940575
2023-09-19,1511415.086828167
2023-09-20,1497010.1699773965
2023-09-21,1484845.3750444995
2023-09-22,1488796.0176602043
2023-09-25,1493420.5666436756
2023-09-26,1489522.6818004318
2023-09-27,1491019.5039286152
2023-09-28,1493392.9514066323
