,Score
3037,3.9833333333333334
3443,3.9166666666666665
2383,3.9
6415,3.8
2368,3.7333333333333334
2308,3.65
3017,3.5666666666666664
3711,3.5333333333333337
2454,3.416666666666667
2345,3.3833333333333333
3044,3.3499999999999996
2360,3.316666666666667
2303,3.1333333333333337
6285,3.1166666666666667
3533,3.1
3661,3.0833333333333335
2474,2.9499999999999997
2376,2.7666666666666666
5871,2.7
1303,2.6166666666666667
2327,2.6166666666666663
2330,2.533333333333333
1326,2.5
6669,2.4166666666666665
2382,2.4
2317,2.3666666666666667
2379,2.1833333333333336
1301,2.1833333333333336
4938,2.1833333333333336
3035,2.183333333333333
2885,2.166666666666667
3034,1.9
2395,1.8666666666666667
3231,1.85
2356,1.8333333333333333
2357,1.7000000000000002
2301,1.5333333333333334
2404,1.3666666666666665
3706,1.35
2882,1.3499999999999999
6239,1.3166666666666667
3045,1.2333333333333334
2324,1.2000000000000002
2886,1.1833333333333331
2884,1.15
2412,1.05
2891,0.8333333333333335
2881,0.8333333333333334
6446,0.7833333333333333
2002,0.7166666666666666
2603,0.6666666666666667
2449,0.6333333333333333
1519,0.5499999999999999
2887,0.5166666666666667
3036,0.5166666666666666
3481,0.4666666666666667
6505,0.35
2408,0.2833333333333333
2344,0.11666666666666667
6770,0.1
