,Score
2301,3.9833333333333334
2615,3.9
3443,3.8666666666666663
6446,3.7666666666666666
3037,3.683333333333333
3017,3.5666666666666664
2408,3.5500000000000003
2609,3.45
2357,3.4166666666666665
2383,3.2333333333333334
2603,3.1833333333333336
6669,3.15
2395,3.133333333333333
3044,3.1166666666666667
2344,2.9333333333333336
1303,2.933333333333333
2881,2.7666666666666666
3661,2.7500000000000004
2324,2.7333333333333334
6770,2.6833333333333336
3034,2.666666666666667
2634,2.4000000000000004
2887,2.3000000000000003
2356,2.2333333333333334
2376,2.2333333333333334
2368,2.1999999999999997
2454,2.15
2884,2.1333333333333333
2882,2.05
2883,2.0
6415,1.9666666666666668
6239,1.95
2303,1.8
3231,1.7666666666666666
2377,1.75
2308,1.6333333333333333
2330,1.6
3711,1.5666666666666667
2404,1.366666666666667
2382,1.333333333333333
2885,1.2666666666666666
2891,1.2166666666666666
3036,1.1833333333333333
3045,1.1666666666666667
2892,1.1666666666666665
2317,1.1
1301,1.0833333333333335
3481,1.0
6285,0.9833333333333334
2618,0.9
2886,0.8666666666666667
2360,0.8166666666666668
6505,0.7999999999999999
2379,0.7833333333333334
2449,0.7833333333333333
2412,0.65
1326,0.5166666666666666
2345,0.5166666666666666
2327,0.21666666666666667
3533,0.08333333333333334
