,Score
1303,4.0
6446,3.933333333333333
1326,3.833333333333333
3481,3.7666666666666666
1301,3.6999999999999997
2887,3.5999999999999996
2458,3.4833333333333334
2303,3.4666666666666663
2379,3.45
2890,3.4000000000000004
2408,3.3000000000000003
3711,3.2333333333333334
2883,3.2333333333333334
2377,3.1166666666666667
3035,3.1166666666666667
2618,3.0
2881,2.933333333333333
2886,2.8166666666666664
6116,2.716666666666667
2885,2.716666666666667
2449,2.533333333333333
3706,2.35
6415,2.3499999999999996
2884,2.3
2330,2.283333333333333
2383,2.283333333333333
2891,2.1333333333333333
6669,2.1166666666666667
2301,2.0500000000000003
2382,2.033333333333333
6770,1.9833333333333334
2324,1.95
2882,1.85
2345,1.85
2344,1.6333333333333333
2356,1.6166666666666667
2327,1.6166666666666667
3034,1.6
2376,1.5500000000000003
3037,1.55
3661,1.5
6285,1.2833333333333332
2357,1.2166666666666668
2404,1.1833333333333333
3045,1.1833333333333331
3443,1.1333333333333333
2412,1.0666666666666667
3231,0.8833333333333333
6239,0.8166666666666667
2454,0.8166666666666667
2317,0.7666666666666667
2603,0.7666666666666666
4904,0.6166666666666667
3017,0.6166666666666666
3036,0.6
3044,0.41666666666666674
3533,0.23333333333333334
2308,0.23333333333333334
2360,0.15000000000000002
2368,0.06666666666666667
