,Score
2327,4.0
3481,3.8999999999999995
2454,3.8833333333333333
2303,3.783333333333333
3149,3.55
6239,3.5333333333333337
6415,3.466666666666667
3036,3.433333333333333
6285,3.3666666666666663
2356,3.2500000000000004
2395,3.216666666666667
2344,3.2
2408,3.1166666666666667
3443,3.1166666666666663
2301,3.0333333333333337
2360,2.933333333333333
6446,2.916666666666667
2377,2.9166666666666665
3037,2.8333333333333335
3711,2.7666666666666666
2383,2.75
2404,2.5833333333333335
1605,2.5
6770,2.433333333333333
6669,2.4
2345,2.3666666666666667
2376,2.35
2357,2.333333333333333
3035,2.25
3661,2.15
2317,1.9666666666666668
3034,1.9333333333333333
2308,1.8333333333333335
2324,1.7833333333333334
1504,1.766666666666667
2885,1.6666666666666667
2881,1.5166666666666666
2449,1.4500000000000002
2882,1.4
2379,1.35
2891,1.2833333333333332
3706,1.2333333333333334
2330,1.1833333333333333
2368,1.1666666666666665
3044,1.15
2883,1.0833333333333333
3231,1.0666666666666667
2603,1.05
3533,1.0166666666666668
2618,0.8333333333333333
1303,0.65
2412,0.5499999999999999
1216,0.48333333333333334
2382,0.4666666666666667
3045,0.4666666666666667
3017,0.45
2892,0.3
2887,0.26666666666666666
2884,0.18333333333333335
1519,0.11666666666666667
