,Score
2327,4.0
3149,3.9166666666666665
6116,3.833333333333333
2356,3.733333333333333
3481,3.6500000000000004
6446,3.65
6239,3.5999999999999996
2882,3.466666666666667
2883,3.4333333333333336
2881,3.3166666666666664
2377,3.283333333333333
2344,3.216666666666667
2353,3.1500000000000004
2454,3.083333333333333
2303,3.0666666666666664
2891,3.0500000000000003
2357,2.9499999999999997
2324,2.8833333333333337
2887,2.8
2885,2.6333333333333333
2408,2.6
2404,2.5
2379,2.4333333333333336
2376,2.3
6415,2.266666666666667
3231,2.2666666666666666
4938,2.25
3037,2.2333333333333334
6770,2.1166666666666663
2317,2.066666666666667
2308,2.0666666666666664
2368,1.9666666666666668
1303,1.9333333333333336
2382,1.85
2383,1.6333333333333333
2474,1.5166666666666666
3706,1.5
3711,1.4166666666666665
1605,1.3833333333333335
3044,1.383333333333333
6285,1.3
2618,1.2666666666666668
2395,1.2166666666666668
2412,1.1666666666666665
2603,1.1333333333333333
2330,1.0833333333333333
2301,0.9333333333333333
2345,0.9166666666666665
2360,0.8833333333333333
3034,0.8666666666666667
1504,0.8666666666666666
3017,0.85
6669,0.6833333333333333
2449,0.49999999999999994
3036,0.4333333333333333
3035,0.35
3443,0.35
1519,0.3166666666666667
3661,0.30000000000000004
3533,0.18333333333333335
