,Score
2383,3.9499999999999997
3443,3.9166666666666665
3037,3.8833333333333333
2368,3.8166666666666664
6415,3.6833333333333336
2454,3.6666666666666665
3017,3.5999999999999996
3711,3.5500000000000003
2308,3.4499999999999997
3044,3.3833333333333333
2345,3.3333333333333335
3661,3.3
2303,3.1500000000000004
6669,3.1166666666666667
3035,3.0
2474,2.9333333333333336
2376,2.9166666666666665
2360,2.916666666666666
3533,2.8833333333333333
2330,2.8833333333333333
6285,2.6333333333333333
1326,2.566666666666667
5871,2.5166666666666666
2382,2.4
2327,2.3833333333333333
2356,2.25
1303,2.2
3034,2.1166666666666667
2379,2.0666666666666664
3231,2.0500000000000003
2317,2.0333333333333337
4938,2.0
2885,1.9833333333333334
1301,1.8666666666666667
2395,1.7833333333333332
2301,1.7333333333333334
2404,1.5166666666666668
2357,1.5166666666666666
2882,1.5000000000000002
3045,1.5
3706,1.2999999999999998
2886,1.1
6239,1.1
2891,1.0833333333333333
2884,1.0833333333333333
2412,1.0666666666666667
2324,0.9833333333333333
2449,0.8500000000000001
2881,0.7666666666666667
2603,0.7666666666666666
2887,0.7333333333333334
2002,0.7
6446,0.48333333333333334
1519,0.4833333333333333
6505,0.41666666666666674
3036,0.31666666666666665
3481,0.31666666666666665
2408,0.21666666666666667
2344,0.18333333333333335
6770,0.1
