,Score
3017,3.9
3231,3.8999999999999995
2395,3.8833333333333333
2301,3.683333333333333
3443,3.666666666666666
2357,3.6
6669,3.566666666666667
2377,3.4833333333333334
2376,3.2333333333333334
6446,3.1999999999999997
3034,3.1833333333333336
3044,3.1
2383,3.0500000000000003
2317,2.983333333333334
2360,2.9833333333333334
2356,2.966666666666667
2324,2.95
2603,2.65
3037,2.6
2884,2.533333333333333
2885,2.4666666666666663
2890,2.4166666666666665
3661,2.3999999999999995
2886,2.3666666666666667
2887,2.3333333333333335
2883,2.3333333333333335
3036,2.333333333333333
2454,2.283333333333333
2892,2.2
2891,2.1166666666666667
2408,2.1166666666666667
2379,1.9666666666666666
2882,1.9333333333333336
2412,1.7166666666666666
1216,1.7000000000000002
2618,1.6833333333333336
6505,1.65
3533,1.5166666666666668
2881,1.5166666666666666
3045,1.5
2344,1.4833333333333334
2330,1.4499999999999997
6770,1.3333333333333333
2634,1.2666666666666666
1303,1.1166666666666667
2368,1.0
2345,0.9500000000000001
6285,0.8999999999999999
3711,0.8666666666666666
2404,0.8333333333333335
2308,0.8333333333333334
6239,0.7666666666666667
1301,0.6666666666666667
1326,0.65
2382,0.6166666666666667
6415,0.4833333333333333
2449,0.44999999999999996
3481,0.43333333333333335
2303,0.11666666666666667
2327,0.11666666666666667
