,Score
6415,3.9333333333333336
2383,3.9
3037,3.833333333333333
6285,3.7666666666666666
2308,3.6666666666666665
3443,3.6
2345,3.566666666666667
2454,3.5333333333333337
3711,3.45
3017,3.45
2360,3.3666666666666667
2303,3.3166666666666664
3533,3.3000000000000003
2368,3.2333333333333334
3044,3.0500000000000003
3661,3.033333333333333
2376,2.8833333333333333
2327,2.8499999999999996
2379,2.7333333333333334
2382,2.6666666666666665
6669,2.6500000000000004
1303,2.6499999999999995
1326,2.6166666666666667
3034,2.45
5871,2.3666666666666667
1301,2.283333333333333
3231,2.2
2301,2.1166666666666667
2356,2.033333333333333
2885,2.033333333333333
4938,1.9833333333333334
2330,1.9666666666666668
2395,1.8666666666666667
2357,1.7833333333333337
2317,1.7333333333333332
6239,1.6333333333333335
2404,1.6
3706,1.5500000000000003
2882,1.3499999999999999
2883,1.3333333333333333
2884,1.2999999999999998
2324,1.25
2891,1.1666666666666665
3045,1.1166666666666667
6446,1.1
1605,0.95
2886,0.9166666666666666
1519,0.8166666666666667
3481,0.7999999999999999
2412,0.7833333333333333
2002,0.7500000000000001
2449,0.5833333333333334
2887,0.5833333333333333
2881,0.5833333333333333
3036,0.5666666666666667
2603,0.5666666666666667
6505,0.31666666666666665
2408,0.2833333333333333
2344,0.11666666666666667
6770,0.11666666666666667
