,Score
1303,4.0
2634,3.9166666666666665
6446,3.8833333333333333
1301,3.7499999999999996
1326,3.7333333333333334
2303,3.6666666666666665
2408,3.5999999999999996
3711,3.4833333333333334
2887,3.433333333333333
2890,3.3666666666666667
2618,3.25
3481,3.216666666666667
2379,3.166666666666667
2377,3.116666666666667
2883,2.9
6770,2.8166666666666664
3706,2.7333333333333334
2449,2.7
2382,2.6999999999999997
6669,2.633333333333333
2404,2.583333333333333
2886,2.566666666666667
2885,2.4499999999999997
2881,2.4000000000000004
2301,2.4
3035,2.3000000000000003
6116,2.2833333333333337
2884,2.283333333333333
2330,2.166666666666667
6285,2.1333333333333333
2376,1.9166666666666665
2324,1.8333333333333335
2383,1.8333333333333333
2357,1.8
3034,1.7166666666666666
2603,1.7000000000000002
2344,1.6833333333333333
3037,1.5666666666666669
2356,1.5166666666666666
2891,1.45
3231,1.4166666666666667
2882,1.3833333333333333
3045,1.2999999999999998
2412,1.2166666666666668
6239,1.1666666666666667
2345,1.0833333333333333
2327,1.0
2317,1.0
4904,0.8333333333333333
3017,0.7666666666666666
3036,0.7000000000000001
6415,0.5666666666666667
3533,0.5333333333333333
3661,0.5333333333333333
2308,0.5
2454,0.38333333333333336
3443,0.3833333333333333
2360,0.30000000000000004
3044,0.21666666666666667
2368,0.06666666666666667
