,Score
6116,4.0
2327,3.933333333333333
3481,3.8666666666666667
3149,3.8
2356,3.7166666666666663
2344,3.65
2324,3.5333333333333337
2353,3.466666666666667
2357,3.4000000000000004
2377,3.3166666666666664
2303,3.2833333333333337
6239,3.283333333333333
2408,3.216666666666667
6415,3.1500000000000004
6770,3.1333333333333337
2454,2.9833333333333334
2301,2.8666666666666667
2376,2.8499999999999996
3231,2.7333333333333334
6446,2.7333333333333334
6285,2.566666666666667
3036,2.4499999999999997
1605,2.4
2891,2.3833333333333333
2395,2.3666666666666663
2317,2.316666666666667
2474,2.216666666666667
1303,2.1333333333333337
2382,2.1333333333333333
1504,2.1333333333333333
3711,2.0
2881,1.9500000000000002
3037,1.7999999999999998
2379,1.7666666666666666
4938,1.6666666666666667
2887,1.5499999999999998
3017,1.4833333333333334
2882,1.4500000000000002
2883,1.383333333333333
2404,1.3666666666666667
2885,1.3333333333333333
6669,1.3166666666666667
2308,1.2999999999999998
3706,1.2166666666666666
3034,1.1833333333333333
2360,1.1500000000000001
3035,0.9666666666666667
2345,0.8500000000000001
2603,0.85
2618,0.7000000000000001
2330,0.6833333333333332
3044,0.6666666666666666
2383,0.6000000000000001
3661,0.5333333333333334
1519,0.5333333333333333
3443,0.4666666666666667
2412,0.36666666666666664
2368,0.35000000000000003
2449,0.31666666666666665
3533,0.18333333333333335
