,Score
1303,3.9833333333333334
6446,3.9499999999999997
3481,3.8666666666666667
2303,3.75
1326,3.7166666666666663
2379,3.6
2887,3.5166666666666666
2890,3.4833333333333334
1301,3.4833333333333334
6116,3.2
3035,3.1999999999999997
3034,3.1833333333333336
2885,3.116666666666667
2327,3.083333333333333
2883,3.083333333333333
2618,3.0333333333333337
3711,3.0333333333333337
2408,3.033333333333333
2344,2.8499999999999996
2886,2.7166666666666663
2881,2.55
2884,2.5
2330,2.5
2891,2.4166666666666665
2377,2.3666666666666667
2383,2.3666666666666667
6415,2.283333333333333
2449,2.15
2382,2.033333333333333
2404,2.0000000000000004
6239,2.0
2882,1.95
6770,1.9166666666666665
3443,1.8166666666666669
6669,1.7166666666666668
2412,1.6166666666666667
2356,1.5166666666666666
2345,1.4833333333333334
3706,1.4833333333333334
2301,1.4499999999999997
2603,1.3
2324,1.2333333333333334
3661,1.2333333333333332
2376,1.2166666666666666
2454,1.1166666666666667
4938,1.1
3044,1.0999999999999999
3231,1.0166666666666666
4904,0.8500000000000001
3017,0.7166666666666668
6285,0.7166666666666667
2357,0.6833333333333333
2317,0.6333333333333333
3037,0.6333333333333333
1519,0.39999999999999997
3036,0.2833333333333333
3533,0.26666666666666666
2308,0.25
2360,0.13333333333333333
2368,0.11666666666666667
