Date,Equity
2023-05-10,996843.386616214
2023-05-11,991121.8990122111
2023-05-12,1000824.6482753402
2023-05-15,998385.5543249985
2023-05-16,1005006.6825985294
2023-05-17,1007706.3228934951
2023-05-18,1015779.5959294158
2023-05-19,1030105.64732598
2023-05-22,1029179.7256721185
2023-05-23,1041072.1566596196
2023-05-24,1045317.2873330653
2023-05-25,1075716.1913890098
2023-05-26,1079358.501098259
2023-05-29,1109804.7829552556
2023-05-30,1102990.3092506921
2023-05-31,1109050.0363839916
2023-06-01,1131103.1313708755
2023-06-02,1156199.5406864963
2023-06-05,1157895.2536848905
2023-06-06,1153973.8080857662
2023-06-07,1182480.0961504187
2023-06-08,1153041.4488936241
2023-06-09,1184079.3305327506
2023-06-12,1175281.826913256
2023-06-13,1207447.3920416317
2023-06-14,1224063.0680354016
2023-06-15,1270776.0900069368
2023-06-16,1291345.9440677126
2023-06-19,1282961.4849910086
2023-06-20,1280306.9182400575
2023-06-21,1301896.9328199772
2023-06-26,1279497.602171561
2023-06-27,1227698.867192952
2023-06-28,1234004.815110019
2023-06-29,1256974.8132885154
2023-06-30,1280024.4935981196
2023-07-03,1321376.895252167
2023-07-04,1390124.7800914743
2023-07-05,1381802.3798830588
2023-07-06,1377260.2726216586
2023-07-07,1370600.121537928
2023-07-10,1392544.4419703505
2023-07-11,1449749.745607206
2023-07-12,1493005.1030918453
2023-07-13,1522419.823621965
2023-07-14,1546069.7788281948
2023-07-17,1545854.5875537165
2023-07-18,1534111.8731286756
2023-07-19,1504459.1415947324
2023-07-20,1546353.904833587
2023-07-21,1624136.3766789164
2023-07-24,1656368.4811798844
2023-07-25,1632752.751725939
2023-07-26,1630080.8496654506
2023-07-27,1624752.6067689077
2023-07-28,1659787.2847645078
2023-07-31,1613781.1429126186
2023-08-01,1590134.3067614501
2023-08-02,1482183.6871970033
2023-08-04,1487647.7992195594
2023-08-07,1563635.3792953594
2023-08-08,1553740.3412291035
2023-08-09,1553235.6499235407
2023-08-10,1486828.2176249006
2023-08-11,1503931.7432924479
2023-08-14,1480669.6140445687
2023-08-15,1532844.901321935
2023-08-16,1569991.3416657334
2023-08-17,1599903.3164803619
2023-08-18,1566616.9371040668
2023-08-21,1581917.770016181
2023-08-22,1605536.9257825292
2023-08-23,1618210.6466486913
2023-08-24,1622231.3966383892
2023-08-25,1596558.792746783
2023-08-28,1582189.5935721595
2023-08-29,1584199.2007614444
2023-08-30,1583531.6462974418
2023-08-31,1583639.529643062
2023-09-01,1572719.2120244515
2023-09-04,1575808.9414989746
2023-09-05,1577109.893258883
2023-09-06,1584029.5434041233
2023-09-07,1582563.0462666654
2023-09-08,1580827.1385866664
2023-09-11,1574873.9134659923
2023-09-12,1577320.4970874225
2023-09-13,1579290.8991851364
2023-09-14,1584296.80683024
2023-09-15,1585833.0939387253
2023-09-18,1580323.4818211135
2023-09-19,1581998.4647682991
2023-09-20,1566440.7261765914
2023-09-21,1552565.062827558
2023-09-22,1556988.4820699005
2023-09-25,1562873.7227129226
2023-09-26,1557939.671754515
2023-09-27,1560880.5234284222
2023-09-28,1562796.2629946051
2023-10-02,1561385.1211078775
2023-10-03,1560672.8803381578
2023-10-04,1560036.1999196487
2023-10-05,1563279.7482285637
2023-10-06,1561852.018317935
2023-10-11,1561001.63894816
2023-10-12,1563528.9638033868
2023-10-13,1564707.4392521258
2023-10-16,1558224.1897765682
2023-10-17,1551449.0423055578
2023-10-18,1533115.3790606416
2023-10-19,1533436.4728950325
2023-10-20,1531324.2038911383
2023-10-23,1524836.1355046278
2023-10-24,1524767.0441016098
2023-10-25,1523104.2207435542
2023-10-26,1514304.9530716948
2023-10-27,1517827.4482434753
2023-10-30,1518504.7134269776
2023-10-31,1510735.4319938926
2023-11-01,1512643.8297886031
2023-11-02,1521165.2414217563
2023-11-03,1528878.967713148
2023-11-06,1541676.2761720154
2023-11-07,1575471.8512959448
2023-11-08,1581730.8573489941
2023-11-09,1575415.1477315184
2023-11-10,1562460.4997792623
2023-11-13,1549264.8882149616
2023-11-14,1555429.5506270942
2023-11-15,1547701.5043674663
2023-11-16,1541165.9583655023
2023-11-17,1540552.3407072907
2023-11-20,1542156.1488574303
2023-11-21,1552227.9646465401
2023-11-22,1548763.3384891828
2023-11-23,1535381.1036816482
2023-11-24,1531707.073191811
2023-11-27,1508139.0932777596
2023-11-28,1532561.7537370445
2023-11-29,1545047.3416431395
2023-11-30,1544040.1642668154
2023-12-01,1550454.6429732658
2023-12-04,1553988.234892205
2023-12-05,1575905.2695277166
2023-12-06,1588847.2524481588
2023-12-07,1607453.2995678058
2023-12-08,1638653.1248424216
2023-12-11,1610926.221735579
2023-12-12,1638513.2363253501
2023-12-13,1633877.5801529859
2023-12-14,1626318.1497959646
2023-12-15,1610107.0728230458
2023-12-18,1593463.0590214343
2023-12-19,1574239.824206659
2023-12-20,1565666.7265911265
2023-12-21,1552924.9667893313
2023-12-22,1565945.066768665
2023-12-25,1548818.8982550025
2023-12-26,1559123.422998549
2023-12-27,1567635.1901870046
2023-12-28,1565782.2107557037
2023-12-29,1557896.8191536162
2024-01-02,1559276.2468604748
2024-01-03,1546470.6690064895
2024-01-04,1550956.8467614308
2024-01-05,1553263.365619003
2024-01-08,1543340.5784301637
2024-01-09,1511223.5249691324
2024-01-10,1481973.0937842997
2024-01-11,1488012.457727095
2024-01-12,1482312.0431078735
2024-01-15,1477421.9251870639
2024-01-16,1478012.8137642825
2024-01-17,1466335.257899935
2024-01-18,1475974.113077954
2024-01-19,1491559.170321378
2024-01-22,1520552.1512856155
2024-01-23,1528617.8551323623
2024-01-24,1522269.5596321472
2024-01-25,1526016.0871084074
2024-01-26,1509376.212380077
2024-01-29,1521639.6995193067
2024-01-30,1536067.5808694207
2024-01-31,1529457.7945700688
2024-02-01,1578441.0825474933
2024-02-02,1609748.2334233837
2024-02-05,1623272.6403088178
2024-02-15,1686802.5132040118
2024-02-16,1654645.2035082206
2024-02-19,1623839.2257950546
2024-02-20,1612071.888911528
2024-02-21,1599866.411185027
2024-02-22,1613516.2469070458
2024-02-23,1611915.2602477665
2024-02-26,1615735.835786999
2024-02-27,1585469.8809734161
2024-02-29,1625086.3326469806
2024-03-01,1650203.9605687289
2024-03-04,1679544.578944772
2024-03-05,1713925.376458296
2024-03-06,1747666.3707967754
2024-03-07,1737010.4698241446
2024-03-08,1700223.9245880442
2024-03-11,1714295.7498856431
2024-03-12,1741571.0721126515
2024-03-13,1734595.8797309734
2024-03-14,1680947.4134456846
2024-03-15,1668732.3726327629
2024-03-18,1716244.704334506
2024-03-19,1720002.0544541727
2024-03-20,1710654.5469840316
2024-03-21,1724752.0696933365
2024-03-22,1710873.8143382873
2024-03-25,1715055.2451328058
2024-03-26,1681023.7314121674
2024-03-27,1687564.7480561344
2024-03-28,1696852.9852664734
2024-03-29,1700857.3686002651
2024-04-01,1690005.919814295
2024-04-02,1733562.7207789922
2024-04-03,1739255.8879631788
2024-04-08,1730604.5663412586
2024-04-09,1758372.0398999867
2024-04-10,1745783.332352655
2024-04-11,1735515.290727468
2024-04-12,1766800.952031438
2024-04-15,1712644.7027059442
2024-04-16,1648620.631216894
2024-04-17,1709101.702290993
2024-04-18,1735878.3706094879
2024-04-19,1671519.0632801387
2024-04-22,1611370.6775169615
2024-04-23,1618879.6555917973
2024-04-24,1676474.6974760669
2024-04-25,1661122.645572305
2024-04-26,1679715.14504814
2024-04-29,1679951.5369578977
2024-04-30,1673778.6133627263
2024-05-02,1661723.8177513904
2024-05-03,1667569.3404443413
2024-05-06,1672485.5492693072
2024-05-07,1675622.304115004
2024-05-08,1667727.237967681
2024-05-09,1658761.8748249991
2024-05-10,1667003.4634294584
2024-05-13,1665739.5939712655
2024-05-14,1676291.3796241423
2024-05-15,1692744.996120841
2024-05-16,1735064.4840428773
2024-05-17,1716265.1114884308
2024-05-20,1704642.7318866276
2024-05-21,1682643.4485021466
2024-05-22,1694558.0115118308
2024-05-23,1694139.116523101
2024-05-24,1721487.2949861323
2024-05-27,1753907.502642114
2024-05-28,1768810.3603719708
2024-05-29,1744217.3251677193
2024-05-30,1730901.8089905535
2024-05-31,1693863.8246565864
2024-06-03,1715365.4495992283
2024-06-04,1699779.090474841
2024-06-05,1741862.6879481883
2024-06-06,1752486.2903652317
2024-06-07,1761743.5784459973
2024-06-11,1705244.2924234204
2024-06-12,1684241.6134059464
2024-06-13,1707463.3511450465
2024-06-14,1743723.1374752796
2024-06-17,1726358.3578443222
2024-06-18,1740213.2871019857
2024-06-19,1741858.101102083
2024-06-20,1763527.1862437928
2024-06-21,1753325.048174829
2024-06-24,1720317.5229166409
2024-06-25,1724647.909819842
2024-06-26,1730710.2214318023
2024-06-27,1727630.5457170545
2024-06-28,1743476.4707309087
2024-07-01,1728858.4269563833
2024-07-02,1711767.8495418045
2024-07-03,1735519.10589229
2024-07-04,1741801.0161081955
2024-07-05,1721996.407796323
2024-07-08,1755801.9996237073
2024-07-09,1773526.6410477331
2024-07-10,1786407.8469776437
2024-07-11,1800447.6694878095
2024-07-12,1757332.791539069
2024-07-15,1764695.9255550334
2024-07-16,1772130.961027679
2024-07-17,1789433.194307052
2024-07-18,1736585.8589549004
2024-07-19,1720852.313648412
2024-07-22,1638017.6658649556
2024-07-23,1683319.9605981365
2024-07-26,1663186.5644574668
2024-07-29,1644726.2455381001
2024-07-30,1661947.507783077
2024-07-31,1665519.4234098287
2024-08-01,1685186.3354001623
2024-08-02,1640250.6426507737
2024-08-05,1578010.2145543832
2024-08-06,1584903.8566418646
2024-08-07,1597649.2851667514
2024-08-08,1591680.7903328242
2024-08-09,1603391.798346514
2024-08-12,1608959.6537606448
2024-08-13,1608334.8425572221
2024-08-14,1608614.0372912863
2024-08-15,1609100.6194879792
2024-08-16,1611463.922915227
2024-08-19,1611270.4417532305
2024-08-20,1610176.6771766634
2024-08-21,1607253.925367395
2024-08-22,1608751.6538039027
2024-08-23,1609787.542532966
2024-08-26,1618125.0958445712
2024-08-27,1615387.1796493302
2024-08-28,1615244.7358186643
2024-08-29,1614609.1294002938
2024-08-30,1614452.069642603
2024-09-02,1611301.2788670645
2024-09-03,1606352.4605546028
2024-09-04,1575004.8962181243
2024-09-05,1575871.298870449
2024-09-06,1580914.2529895194
2024-09-09,1575902.4020844137
2024-09-10,1568699.390333613
