,Score
2615,4.0
3443,3.8999999999999995
2408,3.8666666666666667
2609,3.783333333333333
6446,3.6666666666666665
3037,3.633333333333333
2603,3.583333333333333
2301,3.5
2357,3.433333333333333
3017,3.35
2383,3.2333333333333334
2395,3.216666666666667
6669,3.0666666666666664
2344,3.0
2887,2.9666666666666663
1303,2.933333333333333
2634,2.9
3044,2.8000000000000003
2884,2.666666666666667
6770,2.6
2881,2.533333333333333
2885,2.433333333333333
2324,2.3833333333333333
3661,2.3666666666666667
2618,2.35
3034,2.333333333333333
2883,2.3
2368,2.1666666666666665
2882,2.1500000000000004
2892,2.0666666666666664
2330,2.0000000000000004
3045,1.8666666666666667
2891,1.8666666666666667
2356,1.8166666666666667
2886,1.7666666666666668
3231,1.6
2360,1.6
2454,1.5666666666666667
2377,1.5666666666666664
2376,1.4833333333333332
3036,1.3833333333333335
2412,1.3833333333333333
1301,1.2166666666666666
2382,1.1
2317,1.0666666666666667
2308,1.0666666666666667
2379,1.0333333333333332
6505,1.0
6239,0.9500000000000001
3711,0.9333333333333333
6415,0.7000000000000001
2404,0.6833333333333333
1326,0.6833333333333333
6285,0.6499999999999999
2345,0.4833333333333333
3481,0.45
2303,0.38333333333333336
2449,0.31666666666666665
2327,0.11666666666666667
3533,0.08333333333333334
