,Score
3443,4.0
3017,3.783333333333333
3037,3.783333333333333
2383,3.6999999999999997
6669,3.6999999999999997
2408,3.6666666666666665
2357,3.566666666666667
2395,3.533333333333333
2301,3.466666666666667
3231,3.333333333333333
6446,3.1666666666666665
2360,3.1666666666666665
2324,3.0833333333333335
3044,3.0
2603,2.8666666666666663
2344,2.8333333333333335
2454,2.7
3661,2.666666666666667
6770,2.6666666666666665
2634,2.6
2376,2.5833333333333335
4938,2.5666666666666664
2885,2.5166666666666666
2887,2.5
2356,2.4833333333333334
1303,2.433333333333333
3034,2.25
2883,2.0166666666666666
2308,1.9833333333333332
2345,1.95
2317,1.8166666666666667
2884,1.7999999999999998
2377,1.7333333333333334
2890,1.7333333333333332
2891,1.7333333333333332
3036,1.7166666666666668
2368,1.6333333333333335
6239,1.4833333333333334
2892,1.4
2382,1.3833333333333335
2882,1.3833333333333333
6415,1.3
2330,1.2999999999999998
3711,1.1333333333333333
2881,1.1166666666666667
2618,1.1
6285,1.0666666666666667
1301,1.05
2886,0.9833333333333334
2404,0.9666666666666667
6505,0.85
3481,0.8
1216,0.8
2379,0.7999999999999999
2412,0.7166666666666666
1326,0.6166666666666667
2449,0.4
2327,0.26666666666666666
2303,0.26666666666666666
3533,0.08333333333333334
