,Score
2327,4.0
3149,3.933333333333333
6116,3.8666666666666667
3481,3.783333333333333
2356,3.6999999999999997
6239,3.5833333333333335
6446,3.5500000000000003
2344,3.533333333333333
2303,3.5166666666666666
2357,3.3666666666666667
2324,3.2666666666666666
2377,3.2333333333333334
2881,3.1
2353,3.066666666666667
2882,3.0333333333333337
2883,2.8666666666666663
2408,2.8499999999999996
6415,2.8166666666666664
2891,2.7666666666666666
2887,2.6666666666666665
3231,2.6333333333333333
2885,2.533333333333333
2382,2.4333333333333336
2454,2.3499999999999996
4938,2.316666666666667
3037,2.25
2376,2.25
2317,2.2
2404,2.1333333333333333
1303,2.0
6770,1.9833333333333334
2360,1.9833333333333334
6285,1.9166666666666665
2474,1.75
2603,1.5666666666666669
2330,1.5166666666666666
2379,1.4166666666666665
2308,1.4
1605,1.3833333333333335
3711,1.3499999999999999
6669,1.3333333333333335
2383,1.2666666666666666
2412,1.2333333333333334
2395,1.2166666666666668
3017,1.1666666666666667
2301,1.15
2618,1.15
3706,1.0666666666666667
3044,0.9000000000000001
1504,0.9
2368,0.85
2345,0.7333333333333334
3034,0.6333333333333333
3036,0.6333333333333333
2449,0.45
3443,0.43333333333333335
3035,0.31666666666666665
3661,0.30000000000000004
1519,0.21666666666666667
3533,0.18333333333333335
