,Score
2615,4.0
3443,3.8999999999999995
3037,3.8166666666666664
2408,3.6833333333333336
2301,3.683333333333333
3017,3.5999999999999996
2603,3.5833333333333335
6446,3.5
2634,3.3833333333333337
2357,3.3666666666666667
2609,3.3666666666666663
3044,3.333333333333333
2395,3.266666666666667
6669,3.2
2383,3.2
3034,2.766666666666666
2884,2.75
2344,2.75
2887,2.6833333333333336
3231,2.6166666666666667
2324,2.5833333333333335
2618,2.466666666666667
4938,2.4
3661,2.4
2368,2.383333333333333
3045,2.283333333333333
2892,2.1833333333333336
2885,2.0833333333333335
2356,2.0666666666666664
2376,2.0166666666666666
2886,1.9666666666666666
2882,1.9
6770,1.8666666666666667
2881,1.85
2891,1.6833333333333333
1303,1.6333333333333333
2360,1.6333333333333333
2412,1.5500000000000003
2330,1.5166666666666666
3036,1.4333333333333336
2377,1.3833333333333333
2317,1.35
2382,1.333333333333333
2454,1.15
2379,1.0666666666666667
1301,1.0
6415,0.9
6505,0.8166666666666668
6239,0.8166666666666667
2308,0.7833333333333333
2404,0.7666666666666667
6285,0.7666666666666666
3711,0.75
1326,0.6666666666666667
2345,0.65
3481,0.4666666666666667
2449,0.38333333333333336
2303,0.3
2327,0.16666666666666669
3533,0.13333333333333333
