,Score
3037,3.8833333333333333
3443,3.8499999999999996
2301,3.75
3017,3.666666666666666
6669,3.6166666666666667
2408,3.6166666666666667
2383,3.5999999999999996
2615,3.5833333333333335
2357,3.4833333333333334
2395,3.416666666666667
6446,3.333333333333334
3231,3.283333333333333
2603,3.1333333333333333
3044,3.1166666666666667
2360,2.9333333333333336
2324,2.8999999999999995
4938,2.75
2344,2.7
2887,2.6166666666666667
2885,2.533333333333333
2634,2.35
2356,2.35
2368,2.333333333333333
6770,2.2666666666666666
1303,2.25
2883,2.2333333333333334
3034,2.1999999999999997
2881,2.1833333333333336
2376,2.166666666666667
2891,2.1666666666666665
2884,2.1666666666666665
3661,2.083333333333333
2454,1.95
2882,1.9333333333333333
2892,1.9
2377,1.7000000000000002
2886,1.5666666666666667
3036,1.5333333333333332
2317,1.4833333333333334
1216,1.4833333333333334
2618,1.35
2382,1.3166666666666664
2345,1.2999999999999998
2330,1.1333333333333333
2412,1.0666666666666667
2308,1.0166666666666666
1301,1.0166666666666666
6239,0.9999999999999999
6505,0.85
2404,0.8166666666666668
3481,0.7666666666666667
3711,0.75
2379,0.6833333333333333
1326,0.6666666666666667
6285,0.65
6415,0.6166666666666666
2449,0.35000000000000003
2303,0.3333333333333333
2327,0.16666666666666669
3533,0.08333333333333334
