Date,Equity
2023-05-02,1001505.3988902563
2023-05-03,1000036.3329147248
2023-05-04,1000931.786718099
2023-05-05,999400.8260776866
2023-05-08,1001655.23944195
2023-05-09,1000198.6215707181
2023-05-10,998313.1429828099
2023-05-11,995620.187318319
2023-05-12,998485.7919612597
2023-05-15,998020.9579454233
2023-05-16,1000653.5343829036
2023-05-17,1002727.3803826974
2023-05-18,1005741.3084218793
2023-05-19,1022296.2259587998
2023-05-22,1019291.124520257
2023-05-23,1031998.5721431994
2023-05-24,1030316.0819001095
2023-05-25,1058382.9323987584
2023-05-26,1053494.301131686
2023-05-29,1075309.1322910713
2023-05-30,1064679.583556605
2023-05-31,1071578.3049250143
2023-06-01,1095813.5480054375
2023-06-02,1119886.4800473854
2023-06-05,1120447.596809068
2023-06-06,1118509.4100563843
2023-06-07,1148243.4306803555
2023-06-08,1116107.3608101467
2023-06-09,1153714.9145424862
2023-06-12,1145350.1488172603
2023-06-13,1184277.149557988
2023-06-14,1197374.684674257
2023-06-15,1244505.9732526743
2023-06-16,1264825.885534351
2023-06-19,1254893.7663295227
2023-06-20,1251846.1702480211
2023-06-21,1267357.7716097995
2023-06-26,1245820.3280183992
2023-06-27,1199546.758263416
2023-06-28,1205003.4942864606
2023-06-29,1223921.0710687076
2023-06-30,1241155.0359981149
2023-07-03,1276654.7674091086
2023-07-04,1339111.7257098532
2023-07-05,1331945.0765823293
2023-07-06,1318857.445601098
2023-07-07,1306315.2409199323
2023-07-10,1331043.036998009
2023-07-11,1384836.7271903208
2023-07-12,1421755.385959056
2023-07-13,1446812.6654506386
2023-07-14,1470779.293473784
2023-07-17,1476435.5513350703
2023-07-18,1467636.8585923964
2023-07-19,1446144.5284261284
2023-07-20,1486059.8078487099
2023-07-21,1560331.0363423058
2023-07-24,1591160.3619438256
2023-07-25,1568690.8054395341
2023-07-26,1566025.4662386654
2023-07-27,1560840.986965925
2023-07-28,1594287.908560897
2023-07-31,1550755.5240142117
2023-08-01,1528115.0326601053
2023-08-02,1424594.00274012
2023-08-04,1429889.900885215
2023-08-07,1502898.798428593
2023-08-08,1493401.5338562385
2023-08-09,1492920.6385104815
2023-08-10,1429109.6572996755
2023-08-11,1445542.367867538
2023-08-14,1423179.5402274253
2023-08-15,1473318.2429345513
2023-08-16,1509013.542865646
2023-08-17,1537758.8441244885
2023-08-18,1505770.479066888
2023-08-21,1520476.962400837
2023-08-22,1543176.5826961882
2023-08-23,1555357.4066095392
2023-08-24,1559222.3937526145
2023-08-25,1534549.0991255757
2023-08-28,1520739.4527788912
2023-08-29,1522671.1516787596
2023-08-30,1522029.6166069726
2023-08-31,1522133.3630811174
2023-09-01,1511637.1171808906
2023-09-04,1514606.845664048
2023-09-05,1515857.2622702369
2023-09-06,1522508.1737959085
2023-09-07,1521098.6255602967
2023-09-08,1519430.1433523393
2023-09-11,1513708.131796712
2023-09-12,1516059.6874149637
2023-09-13,1517953.5604872503
2023-09-14,1522765.0432905515
2023-09-15,1524241.6641352947
2023-09-18,1518946.0530743264
2023-09-19,1520555.9701045183
2023-09-20,1505602.478118612
2023-09-21,1492265.724481243
2023-09-22,1496517.3471312346
2023-09-25,1502174.0057253337
2023-09-26,1497431.5917354228
2023-09-27,1500258.2175055887
2023-09-28,1502099.5574665694
2023-10-02,1500743.2146768407
2023-10-03,1500058.6475737463
2023-10-04,1499446.693776882
2023-10-05,1502564.26547391
2023-10-06,1501191.9842292552
2023-10-11,1500374.6267502473
2023-10-12,1502803.793337692
2023-10-13,1503936.504351178
2023-10-16,1497705.0596614967
2023-10-17,1491193.043801827
2023-10-18,1473571.4294123144
2023-10-19,1473880.0563840296
2023-10-20,1471849.8276963371
2023-10-23,1465613.742679259
2023-10-24,1465547.3435718776
2023-10-25,1463949.0985675019
2023-10-26,1455491.5822263553
2023-10-27,1458877.2759977593
2023-10-30,1459528.231652756
2023-10-31,1452060.6931852463
2023-11-01,1453894.9796349315
2023-11-02,1462085.420555371
2023-11-03,1469499.5634734
2023-11-06,1481799.8375778922
2023-11-07,1514282.8346366256
2023-11-08,1520298.7737141722
2023-11-09,1514228.3623070128
2023-11-10,1501776.84908354
2023-11-13,1489093.7478978517
2023-11-14,1495018.9639968178
2023-11-15,1487591.0497673466
2023-11-16,1481309.313437547
2023-11-17,1480719.5298854946
2023-11-20,1482261.0713711095
2023-11-21,1491941.7007810967
2023-11-22,1488611.6119246725
2023-11-23,1475749.145666942
2023-11-24,1472217.809240715
2023-11-27,1449565.2057107077
2023-11-28,1473039.2839118848
2023-11-29,1485039.9496407388
2023-11-30,1484071.8897133518
2023-12-01,1490237.287902521
2023-12-04,1493633.644154958
2023-12-05,1514699.4545719405
2023-12-06,1527138.7627259316
2023-12-07,1545022.1821262683
2023-12-08,1575010.2159736762
2023-12-11,1548360.1921501488
2023-12-12,1574875.7769876318
2023-12-13,1570420.1435397058
2023-12-14,1563154.3087594495
2023-12-15,1547572.8715815493
2023-12-18,1531575.2779569083
2023-12-19,1513098.625674432
2023-12-20,1504858.4806056237
2023-12-21,1492611.650978646
2023-12-22,1505126.0493036667
2023-12-25,1488665.031863971
2023-12-26,1498569.341410899
2023-12-27,1506750.4988345166
2023-12-28,1504969.4874270458
2023-12-29,1497390.3716587895
2024-01-02,1498716.2208586365
2024-01-03,1486408.0230460656
2024-01-04,1490719.9443685585
2024-01-05,1492936.8830044358
2024-01-08,1483399.4803220313
2024-01-09,1452529.7980245734
2024-01-10,1424415.3843673842
2024-01-11,1430220.191452455
2024-01-12,1424741.1732405152
2024-01-15,1420040.9912734374
2024-01-16,1420608.903955367
2024-01-17,1409384.9423372694
2024-01-18,1418649.4135755065
2024-01-19,1433629.1530738762
2024-01-22,1461496.1271162087
2024-01-23,1469248.532705932
2024-01-24,1463146.8261076277
2024-01-25,1466747.8520503056
2024-01-26,1450754.2080222103
2024-01-29,1462541.4029922634
2024-01-30,1476408.9386317432
2024-01-31,1470055.8620712566
2024-02-01,1517136.7205767285
2024-02-02,1547227.9023414531
2024-02-05,1560227.0759443336
2024-02-15,1621289.5372838073
2024-02-16,1590381.1378839593
2024-02-19,1560771.6750044078
2024-02-20,1549461.3269813226
2024-02-21,1537729.9200443362
2024-02-22,1550849.6455645715
2024-02-23,1549310.7591821856
2024-02-26,1552982.9715286843
2024-02-27,1523892.502638084
2024-02-29,1561970.2883536813
2024-03-01,1586112.357203376
2024-03-04,1614313.4700240563
2024-03-05,1647358.9542768872
2024-03-06,1679789.5429563788
2024-03-07,1669547.5018744704
2024-03-08,1634189.6947444172
2024-03-11,1647714.960107509
2024-03-12,1673930.9473737332
2024-03-13,1667226.6840880306
2024-03-14,1615661.8345942074
2024-03-15,1603921.1849119395
2024-03-18,1649588.1904809368
2024-03-19,1653199.6286924728
2024-03-20,1644215.1782449994
2024-03-21,1657765.1548320437
2024-03-22,1644425.8994531538
2024-03-25,1648444.9350442183
2024-03-26,1615735.2184506133
2024-03-27,1622022.1095568498
2024-03-28,1630949.6328431843
2024-03-29,1634798.480273547
2024-04-01,1624368.5059008005
2024-04-02,1666233.6365063936
2024-04-03,1671705.6771965516
2024-04-08,1663390.3551499397
2024-04-09,1690079.3610125487
2024-04-10,1677979.6071155614
2024-04-11,1668110.3476005383
2024-04-12,1698180.9647693639
2024-04-15,1646128.0223513374
2024-04-16,1584590.5546659017
2024-04-17,1642722.6099172225
2024-04-18,1668459.3277167145
2024-04-19,1606599.6308764652
2024-04-22,1548787.2968105383
2024-04-23,1556004.644777055
2024-04-24,1611362.8174352716
2024-04-25,1596607.0026908512
2024-04-26,1614477.3967717597
2024-04-29,1614704.6085545558
2024-04-30,1608771.4471842623
2024-05-02,1597184.8386129388
2024-05-03,1602803.3328712853
2024-05-06,1607528.578968283
2024-05-07,1610543.5240715477
2024-05-08,1602955.0583456345
2024-05-09,1594337.916601896
2024-05-10,1602259.4082946728
2024-05-13,1601044.6616620873
2024-05-14,1611186.6111961897
2024-05-15,1627001.1760628885
2024-05-16,1667677.0623778016
2024-05-17,1649607.8254502714
2024-05-20,1638436.8340486651
2024-05-21,1617291.979804701
2024-05-22,1628743.808260432
2024-05-23,1628341.1821938327
2024-05-24,1654627.1678691802
2024-05-27,1685788.2123209173
2024-05-28,1700112.280918916
2024-05-29,1676474.4240551135
2024-05-30,1663676.0224654716
2024-05-31,1628076.5645185101
