,Score
3443,3.9833333333333334
3037,3.9
2454,3.8999999999999995
2383,3.8166666666666664
6415,3.6166666666666667
2368,3.6
3661,3.5999999999999996
2345,3.583333333333333
2308,3.4833333333333334
2360,3.4166666666666665
3711,3.3833333333333333
6669,3.216666666666667
3017,3.2
2303,3.1833333333333336
2327,3.0500000000000003
3044,2.9833333333333334
3533,2.966666666666667
6285,2.883333333333333
2330,2.8166666666666664
2395,2.7
2376,2.6999999999999997
2449,2.5833333333333335
3035,2.2333333333333334
2317,2.216666666666667
2885,2.216666666666667
2301,2.2166666666666663
2404,2.1666666666666665
1303,2.1
2356,2.0500000000000003
1326,2.0166666666666666
6239,1.9166666666666665
2382,1.8333333333333335
3231,1.8
2474,1.8
1519,1.7833333333333334
2379,1.6833333333333336
2883,1.5666666666666664
2408,1.5333333333333332
1301,1.5166666666666668
3706,1.4499999999999997
3034,1.4333333333333331
2357,1.3
2377,1.3
4938,1.2666666666666666
5871,1.2333333333333334
2882,1.1666666666666665
2324,1.05
2881,0.8833333333333333
2603,0.7333333333333334
3045,0.7
2412,0.6666666666666666
2344,0.6333333333333334
6446,0.6166666666666666
2886,0.5
2891,0.45
3481,0.43333333333333335
3036,0.3333333333333333
2887,0.31666666666666665
2884,0.2
6770,0.11666666666666667
