,Score
3443,3.9166666666666665
2408,3.8
3037,3.783333333333333
2301,3.783333333333333
6446,3.783333333333333
3017,3.7
1303,3.65
2615,3.566666666666667
2344,3.2833333333333337
6669,3.25
3044,3.1166666666666663
2395,3.0833333333333335
2357,3.0666666666666664
1605,2.9833333333333334
1301,2.8499999999999996
6770,2.8000000000000003
3661,2.733333333333334
2368,2.716666666666667
2609,2.716666666666667
2603,2.683333333333333
2383,2.6499999999999995
2634,2.6166666666666663
6239,2.333333333333333
2382,2.3166666666666664
2324,2.25
2881,2.2
1326,2.166666666666667
6415,2.0
2449,1.8666666666666667
6285,1.8666666666666667
3034,1.8000000000000003
3711,1.8
2376,1.7166666666666668
2887,1.7166666666666668
2327,1.7166666666666666
2883,1.6833333333333331
6505,1.6833333333333331
2454,1.65
2356,1.6333333333333335
2377,1.5999999999999999
2379,1.5833333333333335
3231,1.5499999999999998
2308,1.5166666666666668
3045,1.3499999999999999
2884,1.3166666666666667
2882,1.2666666666666666
2317,1.0833333333333333
2618,1.0833333333333333
2330,1.0
3481,0.8500000000000001
2891,0.6833333333333333
2892,0.6333333333333333
2885,0.6166666666666667
2345,0.6
2886,0.5166666666666667
3036,0.48333333333333334
2404,0.43333333333333335
2303,0.41666666666666663
2360,0.4
3533,0.08333333333333334
