,Score
3037,4.0
3443,3.9166666666666665
2383,3.833333333333333
2454,3.8166666666666664
2368,3.7
2308,3.6
3661,3.5999999999999996
6415,3.583333333333333
2345,3.4833333333333334
3711,3.3666666666666663
2360,3.35
3017,3.316666666666667
6669,3.166666666666667
2303,3.1333333333333333
3044,3.0500000000000003
3533,3.033333333333333
2327,2.966666666666667
6285,2.833333333333333
2376,2.766666666666666
2330,2.6999999999999997
1303,2.6333333333333333
2885,2.5
1326,2.4833333333333334
3035,2.3833333333333337
2301,2.216666666666667
2317,2.1833333333333336
2395,2.1
2449,2.0833333333333335
2377,2.0833333333333335
2379,1.9833333333333334
2356,1.966666666666667
2404,1.85
2382,1.85
1301,1.8333333333333335
2883,1.7666666666666668
2474,1.666666666666667
3231,1.6166666666666667
1519,1.5833333333333333
4938,1.4666666666666668
2882,1.4
3706,1.4
3034,1.25
5871,1.2000000000000002
6446,1.1999999999999997
2357,1.1666666666666665
2408,1.0
6239,0.9666666666666666
2324,0.8666666666666667
2881,0.8500000000000001
3045,0.85
2412,0.7166666666666666
2887,0.7166666666666666
2891,0.6166666666666667
2603,0.5833333333333334
2886,0.5333333333333333
3481,0.3333333333333333
2884,0.30000000000000004
3036,0.2833333333333333
2344,0.18333333333333335
6770,0.11666666666666667
