Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
2301,2023-06-16,2023-06-26,100.37,89.32,-0.1162,🔴 停損,4,115.11,89.32
3231,2023-06-15,2023-07-03,74.19,87.98,0.1777,🟢 停利,10,87.98,63.86
3017,2023-06-26,2023-07-03,238.15,280.7,0.1706,🟢 停利,5,280.7,206.24
2382,2023-06-15,2023-07-04,133.69,156.45,0.1622,🟢 停利,11,156.45,116.62
3231,2023-07-03,2023-07-06,86.27,102.86,0.1842,🟢 停利,3,102.86,73.82
2383,2023-06-15,2023-07-11,231.27,269.43,0.157,🟢 停利,16,269.43,202.65
2376,2023-06-15,2023-07-12,226.94,269.7,0.1803,🟢 停利,17,269.7,194.87
1519,2023-06-15,2023-07-12,116.74,143.74,0.2229,🟢 停利,17,143.74,96.49
3231,2023-07-06,2023-07-12,94.03,112.13,0.1843,🟢 停利,4,112.13,80.46
2356,2023-06-15,2023-07-13,39.47,46.02,0.1581,🟢 停利,18,46.02,34.55
2382,2023-07-04,2023-07-13,149.42,181.62,0.2072,🟢 停利,7,175.85,129.59
3231,2023-07-12,2023-07-14,111.52,133.53,0.1892,🟢 停利,2,133.53,95.01
6669,2023-07-12,2023-07-14,1542.99,1848.78,0.19,🟢 停利,2,1848.78,1313.64
2618,2023-06-15,2023-07-17,35.64,33.16,-0.076,⚪ 時間到期,20,40.69,31.85
2610,2023-06-16,2023-07-17,25.57,23.25,-0.097,🔴 停損,19,28.67,23.25
3035,2023-07-11,2023-07-17,250.16,293.17,0.1639,🟢 停利,4,292.88,218.13
2356,2023-07-13,2023-07-17,45.82,54.38,0.1788,🟢 停利,2,54.38,39.4
3443,2023-06-16,2023-07-18,1604.55,1738.95,0.0764,⚪ 時間到期,20,1923.73,1365.16
2383,2023-07-12,2023-07-20,276.29,320.51,0.1521,🟢 停利,6,320.51,243.13
3017,2023-07-03,2023-07-21,272.03,317.39,0.1588,🟢 停利,14,317.39,238.02
3035,2023-07-17,2023-07-21,293.46,345.17,0.1682,🟢 停利,4,345.17,254.68
2382,2023-07-13,2023-07-24,181.8,213.51,0.1664,🟢 停利,7,213.41,158.09
2301,2023-07-17,2023-07-31,126.36,152.36,0.1975,🟢 停利,10,152.36,106.86
1519,2023-07-17,2023-07-31,163.91,190.83,0.1563,🟢 停利,10,190.83,143.73
6669,2023-07-14,2023-08-02,1766.07,1509.08,-0.1514,🔴 停損,13,2108.71,1509.08
3035,2023-07-21,2023-08-02,325.21,274.96,-0.1603,🔴 停損,8,392.21,274.96
1519,2023-07-31,2023-08-02,190.14,164.16,-0.1425,🔴 停損,2,224.79,164.16
