Date,Equity
2023-04-21,999400.8568434307
2023-04-24,1001484.790395493
2023-04-25,998268.2567561405
2023-04-26,999595.6833262075
2023-04-27,1001813.3901081203
2023-04-28,1002839.4419742418
2023-05-02,1005857.248353066
2023-05-03,1004229.7337958257
2023-05-04,1005882.5587852064
2023-05-05,1004794.8295770303
2023-05-08,1006857.4942522976
2023-05-09,1005700.1631340458
2023-05-10,1003669.8486490862
2023-05-11,1002278.9666269703
2023-05-12,1003869.2439959192
2023-05-15,1002765.368163634
2023-05-16,1004996.2477878346
2023-05-17,1005943.0266075559
2023-05-18,1012046.198275418
2023-05-19,1020959.2862209192
2023-05-22,1015645.6228788234
2023-05-23,1028020.6989555117
2023-05-24,1037530.3515787548
2023-05-25,1088139.04645312
2023-05-26,1096820.99681425
2023-05-29,1138363.4955492094
2023-05-30,1134602.846080551
2023-05-31,1141570.6455494426
2023-06-01,1157569.5219339132
2023-06-02,1181601.7599731407
2023-06-05,1186934.2885867388
2023-06-06,1182383.9040633896
2023-06-07,1212851.3137768938
2023-06-08,1183409.1949992843
2023-06-09,1213683.9418026386
2023-06-12,1207554.5658629807
2023-06-13,1238710.2846658984
2023-06-14,1254880.9538630322
2023-06-15,1311639.6254770674
2023-06-16,1328252.0425289646
2023-06-19,1320122.9171638857
2023-06-20,1316560.8762319144
2023-06-21,1333303.4767658405
2023-06-26,1307050.117306497
2023-06-27,1266531.7480506094
2023-06-28,1265297.4747542774
2023-06-29,1286577.750987668
2023-06-30,1312199.4130053325
2023-07-03,1350996.3444423005
2023-07-04,1406394.9424926476
2023-07-05,1386838.302880041
2023-07-06,1388534.8509588845
2023-07-07,1371710.499001548
2023-07-10,1391722.1083408603
2023-07-11,1437039.4643784794
2023-07-12,1479427.9765388845
2023-07-13,1512312.346972919
2023-07-14,1550241.4926752734
2023-07-17,1556246.6405754737
2023-07-18,1543808.364707807
2023-07-19,1522826.5443736291
2023-07-20,1566692.009503152
2023-07-21,1645482.6288007332
2023-07-24,1672564.4145476625
2023-07-25,1645183.615900797
2023-07-26,1645854.3772158346
2023-07-27,1640751.4342950915
2023-07-28,1670924.338261975
2023-07-31,1631118.3453189393
2023-08-01,1612618.4629371539
2023-08-02,1505165.0707572862
2023-08-04,1514898.0935080703
2023-08-07,1586813.1747130433
2023-08-08,1573164.1305082287
2023-08-09,1573505.264436789
2023-08-10,1498976.7704525853
2023-08-11,1527393.2315078946
2023-08-14,1510215.789341113
2023-08-15,1564812.8766100903
2023-08-16,1614564.4403335403
2023-08-17,1661785.8024561964
2023-08-18,1617195.697317041
2023-08-21,1645377.8279367948
2023-08-22,1667695.4247385936
2023-08-23,1683029.7804209653
2023-08-24,1696167.342443767
2023-08-25,1665635.4242573532
2023-08-28,1650320.9722799372
2023-08-29,1650847.5742053655
2023-08-30,1647025.1632639705
2023-08-31,1650382.1793802078
2023-09-01,1631927.6231418164
2023-09-04,1635585.9388600625
2023-09-05,1639505.6941778904
2023-09-06,1648407.3505792236
2023-09-07,1645681.6004752615
2023-09-08,1642952.71888617
2023-09-11,1632410.2713699532
2023-09-12,1631858.0225516665
2023-09-13,1634759.077495087
2023-09-14,1641610.023961921
2023-09-15,1640123.7933200495
2023-09-18,1633594.4950144852
2023-09-19,1627906.4810568653
2023-09-20,1614235.8593537463
2023-09-21,1596365.4170067203
2023-09-22,1603137.825403573
2023-09-25,1611418.3268663848
2023-09-26,1604401.2494881838
2023-09-27,1609561.4583375594
2023-09-28,1614201.1986884058
2023-10-02,1611506.2139499579
2023-10-03,1610639.8806978446
2023-10-04,1609526.6269695382
2023-10-05,1613538.0208644327
2023-10-06,1612722.5083914248
2023-10-11,1613954.7636968396
2023-10-12,1616605.7666182173
2023-10-13,1618502.5799890358
2023-10-16,1614039.9104255158
2023-10-17,1611674.4034791123
2023-10-18,1607233.8257050773
2023-10-19,1608351.704240415
2023-10-20,1601836.56836739
2023-10-23,1597844.005871612
2023-10-24,1595372.2128005822
2023-10-25,1595982.9955026954
2023-10-26,1591920.8008309398
2023-10-27,1591658.1298174337
2023-10-30,1594260.6411209188
2023-10-31,1586174.4858991124
2023-11-01,1585951.9808374485
2023-11-02,1590719.0938994992
2023-11-03,1592051.342443592
2023-11-06,1607018.816922716
2023-11-07,1637672.4081417592
2023-11-08,1649369.9776570532
2023-11-09,1643318.822328136
2023-11-10,1620234.2579228238
2023-11-13,1612932.952991786
2023-11-14,1619097.977668248
2023-11-15,1628355.9349533506
2023-11-16,1621517.4309454304
2023-11-17,1616594.8359830559
2023-11-20,1619307.1916096983
2023-11-21,1622297.1519839647
2023-11-22,1618118.5071413387
2023-11-23,1602760.7755440555
2023-11-24,1602410.885104509
2023-11-27,1583056.4131668939
