,Score
1303,3.9333333333333336
2344,3.9166666666666665
3481,3.8833333333333333
2327,3.75
2408,3.7166666666666663
2887,3.633333333333333
2883,3.5500000000000003
6446,3.533333333333333
2882,3.4333333333333336
2379,3.3499999999999996
2881,3.316666666666667
2618,3.2333333333333334
6116,3.2
2303,3.05
2891,3.05
2404,2.966666666666667
1326,2.9333333333333336
2382,2.7666666666666666
1301,2.6999999999999997
2885,2.6666666666666665
2377,2.5833333333333335
2884,2.4833333333333334
3034,2.45
2383,2.35
3231,2.25
2324,2.183333333333333
3711,2.1666666666666665
2353,2.1166666666666667
2330,2.0500000000000003
2474,1.9999999999999998
3035,1.9166666666666667
6770,1.8666666666666667
2356,1.8333333333333335
2357,1.8166666666666667
4938,1.8000000000000003
1605,1.65
3706,1.6333333333333333
2345,1.5333333333333334
3037,1.5166666666666666
1504,1.4666666666666668
3443,1.4666666666666666
6415,1.45
2449,1.3666666666666667
2376,1.1833333333333333
2609,1.1666666666666665
2454,1.1333333333333333
2317,1.0833333333333335
6239,1.05
2603,0.8833333333333333
2368,0.7500000000000001
1519,0.75
3661,0.7166666666666666
2301,0.6499999999999999
6669,0.6166666666666667
2360,0.3833333333333333
3017,0.35000000000000003
3533,0.26666666666666666
6285,0.23333333333333334
3036,0.16666666666666669
2308,0.08333333333333334
