,Score
6116,4.0
2327,3.933333333333333
3481,3.8499999999999996
3149,3.8166666666666664
2344,3.7166666666666663
2356,3.65
6239,3.566666666666667
2324,3.4166666666666665
2357,3.3666666666666663
6446,3.3333333333333335
2408,3.2833333333333337
2353,3.25
2377,3.2333333333333334
2454,3.1833333333333336
6415,3.1833333333333336
2303,3.1500000000000004
2301,2.8
6770,2.8
2376,2.5999999999999996
2883,2.5833333333333335
1303,2.583333333333333
2404,2.4999999999999996
3036,2.433333333333333
2891,2.283333333333333
2395,2.2583333333333337
3231,2.25
1504,2.191666666666667
2881,2.1666666666666665
2882,2.1166666666666667
2382,2.0
2887,1.9166666666666667
1605,1.8499999999999999
2474,1.8333333333333333
6285,1.8166666666666669
2317,1.8166666666666667
2360,1.7166666666666663
6669,1.6333333333333335
2379,1.6
3037,1.5666666666666667
2885,1.5666666666666664
4938,1.5166666666666668
3711,1.5
2308,1.2333333333333334
3017,1.1666666666666667
2603,1.0999999999999999
3034,0.9833333333333334
3706,0.8833333333333333
2618,0.7833333333333333
3044,0.75
3035,0.7000000000000001
2330,0.7
2345,0.7
2383,0.6833333333333333
2412,0.5833333333333333
1519,0.45
2368,0.4166666666666667
3443,0.3333333333333333
2449,0.31666666666666665
3661,0.2666666666666667
3533,0.11666666666666667
