,Score
1303,3.9833333333333334
6446,3.9499999999999997
3481,3.8666666666666667
1326,3.7166666666666663
2379,3.65
2303,3.6333333333333337
2890,3.5833333333333335
2887,3.5166666666666666
2327,3.45
1301,3.3833333333333333
3711,3.3
2408,3.2666666666666666
2883,3.25
2618,3.0500000000000003
2344,2.95
2885,2.883333333333333
2886,2.8666666666666667
2404,2.8
2881,2.716666666666667
3035,2.6833333333333336
3034,2.6333333333333333
2891,2.5166666666666666
2449,2.4
2383,2.4
2884,2.3833333333333333
2882,2.316666666666667
6415,2.3
6116,2.283333333333333
6239,2.2333333333333334
2330,2.183333333333333
2377,2.15
6770,1.9666666666666668
3443,1.8333333333333335
2454,1.7833333333333334
4904,1.7000000000000002
2412,1.5833333333333335
2345,1.5833333333333333
2382,1.5666666666666664
3706,1.5166666666666668
6669,1.4333333333333333
2301,1.3666666666666667
3044,1.2999999999999998
2356,1.2666666666666666
3231,1.1666666666666667
2376,1.05
3661,1.0166666666666666
3017,1.0166666666666666
2324,0.95
4938,0.9166666666666667
3037,0.7500000000000001
2317,0.6666666666666666
1519,0.6166666666666666
2603,0.5333333333333333
6285,0.5333333333333333
3036,0.35
2357,0.35
3533,0.3166666666666667
2308,0.2833333333333333
2368,0.18333333333333335
2360,0.1
