,Score
1303,3.9833333333333334
2327,3.9
6446,3.8999999999999995
2379,3.6333333333333333
3481,3.6166666666666667
2887,3.6166666666666663
2890,3.5999999999999996
2303,3.533333333333333
2883,3.466666666666667
3711,3.4
2618,3.1833333333333336
2383,3.1
2404,3.066666666666667
2881,3.016666666666667
3443,2.95
2885,2.8166666666666664
2891,2.783333333333333
2882,2.733333333333333
3037,2.6500000000000004
2344,2.65
2345,2.6499999999999995
2449,2.5
1301,2.466666666666667
2408,2.466666666666667
3034,2.4333333333333336
6415,2.3833333333333333
2377,2.3
2330,2.283333333333333
3035,2.2
2884,2.1666666666666665
6239,2.1333333333333333
2454,1.9833333333333334
3044,1.866666666666667
3661,1.7833333333333332
2301,1.7333333333333334
6116,1.7166666666666668
3017,1.65
3706,1.5666666666666669
6669,1.5
2382,1.3666666666666667
2368,1.3166666666666667
2360,1.2833333333333332
1504,1.2
6770,1.1666666666666667
1605,1.1166666666666667
2356,1.0666666666666667
2376,0.9500000000000001
4938,0.9333333333333333
1519,0.9
3231,0.8833333333333333
2603,0.7999999999999999
2308,0.6333333333333333
6285,0.5166666666666667
2353,0.5
2474,0.4833333333333333
2324,0.43333333333333335
2317,0.4
3533,0.3166666666666667
2357,0.26666666666666666
3036,0.08333333333333334
