,Score
2327,4.0
6239,3.8666666666666663
3481,3.8499999999999996
2344,3.833333333333333
2404,3.6166666666666667
2454,3.583333333333333
2353,3.5666666666666664
2882,3.5333333333333337
2881,3.416666666666667
2887,3.3
2356,3.25
2883,3.1833333333333336
2377,3.05
1303,3.033333333333333
2324,3.033333333333333
2303,3.0166666666666666
2891,2.966666666666667
2357,2.95
2408,2.9
6446,2.683333333333333
2885,2.666666666666667
2382,2.6499999999999995
4938,2.6333333333333333
2379,2.3666666666666667
3037,2.25
3231,2.1833333333333336
3711,2.183333333333333
1605,2.066666666666667
2618,2.05
2603,2.05
2301,1.85
2474,1.7500000000000002
2308,1.75
2376,1.6666666666666665
2609,1.6166666666666667
6770,1.5833333333333335
2383,1.5833333333333333
3706,1.5333333333333332
2317,1.5
2892,1.4833333333333334
3034,1.4166666666666667
6415,1.4166666666666665
2412,1.35
2395,1.3333333333333335
3044,1.3333333333333333
6285,1.1833333333333333
2360,1.0666666666666667
2368,0.9
2330,0.8666666666666666
1504,0.7833333333333334
3443,0.65
3035,0.6166666666666666
3017,0.5833333333333334
6669,0.5166666666666667
2345,0.4666666666666667
3533,0.43333333333333335
1519,0.36666666666666664
2449,0.3
3661,0.25
3036,0.11666666666666667
