,Score
2408,4.0
3017,3.933333333333333
1519,3.8499999999999996
2383,3.8166666666666664
3044,3.6999999999999997
2404,3.6333333333333337
6239,3.5166666666666666
2376,3.4833333333333334
3231,3.466666666666667
6669,3.433333333333333
2357,3.35
2330,3.25
2308,3.216666666666667
2368,3.216666666666667
2344,2.9833333333333334
2382,2.8499999999999996
2884,2.833333333333333
2301,2.6833333333333336
6446,2.666666666666667
2892,2.6666666666666665
3533,2.65
3706,2.583333333333333
2379,2.4833333333333334
2890,2.4833333333333334
2449,2.3000000000000003
4904,2.283333333333333
2885,2.1666666666666665
2881,2.1333333333333333
2412,2.0333333333333337
2317,2.0166666666666666
2891,1.9500000000000002
2882,1.9416666666666664
2886,1.8166666666666667
2377,1.7833333333333334
3045,1.75
3711,1.6
3661,1.5999999999999999
3034,1.575
3037,1.4666666666666666
2345,1.4166666666666665
2887,1.3666666666666665
2327,1.2833333333333332
3035,1.2500000000000002
2303,1.25
1216,1.1833333333333333
2474,1.0666666666666667
2603,0.8500000000000001
5871,0.8333333333333333
2356,0.8166666666666667
6415,0.8
2324,0.7166666666666668
3443,0.65
2615,0.6166666666666667
2454,0.6166666666666666
4938,0.5833333333333333
2883,0.5
2609,0.35000000000000003
2618,0.3333333333333333
1101,0.21666666666666667
2385,0.13333333333333333
