Date,Equity
2023-08-17,1002955.8794037609
2023-08-18,999324.5730331977
2023-08-21,1000857.2863255003
2023-08-22,1002890.2679665968
2023-08-23,1005072.7253134793
2023-08-24,1007306.7010012203
2023-08-25,1004399.4229351361
2023-08-28,1002522.5726550093
2023-08-29,1003177.2261977955
2023-08-30,1003995.773237811
2023-08-31,1005851.0243601679
2023-09-01,1003168.33673979
2023-09-04,1004521.4513990885
2023-09-05,1005579.6384483866
2023-09-06,1007889.2641764409
2023-09-07,1007585.0375113457
2023-09-08,1006883.39394517
2023-09-11,1003006.951454021
2023-09-12,1001699.5324390627
2023-09-13,1001877.793658814
2023-09-14,1004972.1508156623
2023-09-15,1012204.8929667213
2023-09-18,1005800.716517671
2023-09-19,1005153.0684851112
2023-09-20,992142.3483058214
2023-09-21,981287.6007617525
2023-09-22,983660.2879552773
2023-09-25,986179.5725022479
2023-09-26,984443.424115178
2023-09-27,987100.4150356582
2023-09-28,987447.2060974495
2023-10-02,990414.5222442916
2023-10-03,986867.4055226288
2023-10-04,986660.5003419466
2023-10-05,993481.5623347573
2023-10-06,992067.8996450217
2023-10-11,995064.0843525202
2023-10-12,1000623.2873713095
2023-10-13,1002249.4334278835
2023-10-16,998171.393104868
2023-10-17,993647.5464393271
2023-10-18,985024.8423880358
2023-10-19,985822.1431730654
2023-10-20,982748.4515643211
2023-10-23,978244.2443114482
2023-10-24,978613.8520457514
2023-10-25,977347.154394417
2023-10-26,970682.5427643474
2023-10-27,968169.7252131215
2023-10-30,971766.0093646179
2023-10-31,966478.1654964413
2023-11-01,966680.6031695093
2023-11-02,972453.6572554104
2023-11-03,974428.506673189
2023-11-06,985372.4296460971
2023-11-07,1003523.9466972582
2023-11-08,1008910.6657791807
2023-11-09,1006534.4265700968
2023-11-10,992627.4799177602
2023-11-13,989204.3192910028
2023-11-14,990298.4926498868
2023-11-15,981032.104685446
2023-11-16,982024.9588839652
2023-11-17,988503.168517691
2023-11-20,986233.3438030862
2023-11-21,990159.255971461
2023-11-22,985865.7727595364
2023-11-23,977595.9817457086
2023-11-24,973077.2522523715
2023-11-27,960112.2983375415
2023-11-28,978936.617383154
2023-11-29,989477.5270223322
2023-11-30,990180.659940164
2023-12-01,994817.1940056913
2023-12-04,992875.3377942182
2023-12-05,998741.528508434
2023-12-06,1001227.5839522936
2023-12-07,1012969.8327829604
2023-12-08,1030780.7945408216
2023-12-11,1016182.0514824883
2023-12-12,1036194.603219578
2023-12-13,1036902.7066207982
2023-12-14,1032331.9620747399
2023-12-15,1026099.6297036824
2023-12-18,1020442.9791985236
2023-12-19,1008896.8486531674
2023-12-20,1013969.5340474317
2023-12-21,1010911.3885272726
2023-12-22,1013595.0887356164
2023-12-25,998432.7054837593
2023-12-26,1010317.7820658995
2023-12-27,1015581.1302130774
2023-12-28,1016177.6051924584
2023-12-29,1011182.4244572747
2024-01-02,1014867.6798506451
2024-01-03,1008531.2245146614
2024-01-04,1014876.8244278757
