,Score
6505,4.0
2395,3.8499999999999996
2634,3.783333333333333
2884,3.7666666666666666
3231,3.766666666666666
2886,3.666666666666667
4904,3.466666666666667
2603,3.35
1301,3.3
1216,3.3
1326,3.3
2883,3.2500000000000004
2887,3.2333333333333334
2890,3.2
2412,3.1333333333333337
6669,2.9333333333333336
2881,2.9166666666666665
2618,2.8833333333333333
2324,2.75
3045,2.733333333333333
2882,2.65
3034,2.6333333333333333
2885,2.466666666666667
2317,2.4333333333333336
2377,2.4166666666666665
6446,2.3833333333333333
2379,2.3333333333333335
2376,2.3
3706,2.216666666666667
2356,2.1833333333333336
2891,2.166666666666667
2330,1.9166666666666665
2382,1.7833333333333334
1303,1.6666666666666665
2408,1.6500000000000001
3036,1.65
2301,1.65
6285,1.6333333333333333
2360,1.5166666666666668
2404,1.5166666666666666
3017,1.4333333333333331
3533,1.1833333333333333
2383,1.1666666666666665
2454,1.0666666666666667
3711,1.0499999999999998
2308,1.0333333333333332
2345,0.9833333333333334
6239,0.8666666666666667
2344,0.8333333333333333
3044,0.7166666666666668
6770,0.6
2449,0.6
3037,0.5666666666666667
3481,0.5
3443,0.4333333333333333
6415,0.3666666666666667
2303,0.35000000000000003
3661,0.2833333333333333
2368,0.11666666666666667
2327,0.1
